Index,PubID,Result,Links,ID,Summary,History,input_text
1,32856715,yes,https://pubmed.ncbi.nlm.nih.gov/32856715,32856715,"Importance: Endometriosis is a major health concern in the adolescent population and significantly impacts daily physical and psychosocial functioning. Endometriosis can have differing presentations in this population, and the diagnosis often involves long delays and multiple visits to specialists.","50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .","Is this patient history- 50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .- related to abstract- Importance: Endometriosis is a major health concern in the adolescent population and significantly impacts daily physical and psychosocial functioning. Endometriosis can have differing presentations in this population, and the diagnosis often involves long delays and multiple visits to specialists."
3,36053280,yes,https://pubmed.ncbi.nlm.nih.gov/36053280,36053280,Purpose: To review and compare the most recently published recommendations on the investigation and management of abnormal uterine bleeding (AUB).,"50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .","Is this patient history- 50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .- related to abstract- Purpose: To review and compare the most recently published recommendations on the investigation and management of abnormal uterine bleeding (AUB)."
4,32456671,yes,https://pubmed.ncbi.nlm.nih.gov/32456671,32456671,"Objective: To examine the clinical features and outcomes of adolescent and young adult sarcoma patients who underwent surgical management and clarify important factors associated with prognosis. The tumor site, histology, grade, stage, and American Society of Anesthesiologists-Physical Status before surgery, operation time, intraoperative blood loss, complications, surgical margin, local recurrence, metastasis, and outcomes were investigated.","50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .","Is this patient history- 50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .- related to abstract- Objective: To examine the clinical features and outcomes of adolescent and young adult sarcoma patients who underwent surgical management and clarify important factors associated with prognosis. The tumor site, histology, grade, stage, and American Society of Anesthesiologists-Physical Status before surgery, operation time, intraoperative blood loss, complications, surgical margin, local recurrence, metastasis, and outcomes were investigated."
5,36906696,yes,https://pubmed.ncbi.nlm.nih.gov/36906696,36906696,"Purpose: To describe the clinical characteristics, surgical technique, and outcomes in patients with kissing nevi who underwent surgical management in two tertiary referral centers.","50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .","Is this patient history- 50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .- related to abstract- Purpose: To describe the clinical characteristics, surgical technique, and outcomes in patients with kissing nevi who underwent surgical management in two tertiary referral centers."
6,35246183,yes,https://pubmed.ncbi.nlm.nih.gov/35246183,35246183,Background: Lipoma arborescens (LA) is a rare benign synovial tumour characterized by the proliferation of mature adipocytes within the synovial cells.,"50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .","Is this patient history- 50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .- related to abstract- Background: Lipoma arborescens (LA) is a rare benign synovial tumour characterized by the proliferation of mature adipocytes within the synovial cells."
7,34248336,yes,https://pubmed.ncbi.nlm.nih.gov/34248336,34248336,Background: We sought to assess hernia characteristics and classification through comprehensive review of the literature involving broad ligament herniation.,"50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .","Is this patient history- 50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .- related to abstract- Background: We sought to assess hernia characteristics and classification through comprehensive review of the literature involving broad ligament herniation."
8,33625190,maybe,https://pubmed.ncbi.nlm.nih.gov/33625190,33625190,"Objective: To characterize the radiologic findings of petrous apex cephalocele (PAC) in a patient cohort, and report the surgical management for three symptomatic PAC patients and cerebrospinal fluid (CSF) leak via the middle cranial fossa approach.","50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .","Is this patient history- 50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .- related to abstract- Objective: To characterize the radiologic findings of petrous apex cephalocele (PAC) in a patient cohort, and report the surgical management for three symptomatic PAC patients and cerebrospinal fluid (CSF) leak via the middle cranial fossa approach."
9,32147756,yes,https://pubmed.ncbi.nlm.nih.gov/32147756,32147756,Objective: To determine the reliability of image-guided core needle biopsy (IGCNB) for the diagnosis and grading of chondral tumours of bone compared with surgical histology.,"50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .","Is this patient history- 50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .- related to abstract- Objective: To determine the reliability of image-guided core needle biopsy (IGCNB) for the diagnosis and grading of chondral tumours of bone compared with surgical histology."
10,36528315,yes,https://pubmed.ncbi.nlm.nih.gov/36528315,36528315,"Background: Adult thalamic gliomas (ATGs) present a surgical challenge given their depth and proximity to eloquent brain regions. However, conclusive data regarding how these variables influence the balance between extent of resection and complications are lacking.","50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .","Is this patient history- 50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .- related to abstract- Background: Adult thalamic gliomas (ATGs) present a surgical challenge given their depth and proximity to eloquent brain regions. However, conclusive data regarding how these variables influence the balance between extent of resection and complications are lacking."
11,31729118,yes,https://pubmed.ncbi.nlm.nih.gov/31729118,31729118,"To present the Z-incision and half Z-incision designs for lipoma extraction, this retrospective study analyzed lipomas surgically excised at our institution between September 2015 and December 2018. According to our mathematical model, the Z-incision provided a larger surgical field area than that provided by the linear incision based on stretched angles (1.81 times larger at 30° and 3.14 times larger at 15°).","50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .","Is this patient history- 50 field worker arrives to a free to discuss a he no trauma to the face that noticed the ” months ago , it has gotten bigger . physical , an ul ##ated 1 nod on his lower are no te ##lang ##ie ##ct ##as present .- related to abstract- To present the Z-incision and half Z-incision designs for lipoma extraction, this retrospective study analyzed lipomas surgically excised at our institution between September 2015 and December 2018. According to our mathematical model, the Z-incision provided a larger surgical field area than that provided by the linear incision based on stretched angles (1.81 times larger at 30° and 3.14 times larger at 15°)."
