Index,PubID,Result,Links,ID,Summary,History,input_text
1,31466661,yes,https://pubmed.ncbi.nlm.nih.gov/31466661,31466661,"Development of PTA is multifactorial and results from mechanical damage at the time of trauma, a cell-mediated inflammatory response, and abnormal articulation due to persistent malalignment or joint instability. Although some risk factors may be unavoidable, preventing the development of PTA of the knee after intra-articular fracture (IAF) requires restoring anatomic articulation and alignment.","17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .","Is this patient history- 17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .- related to abstract- Development of PTA is multifactorial and results from mechanical damage at the time of trauma, a cell-mediated inflammatory response, and abnormal articulation due to persistent malalignment or joint instability. Although some risk factors may be unavoidable, preventing the development of PTA of the knee after intra-articular fracture (IAF) requires restoring anatomic articulation and alignment."
2,37144623,yes,https://pubmed.ncbi.nlm.nih.gov/37144623,37144623,Background and objectives: Bone resection and endoprosthetic reconstruction (EPR) in the setting of soft tissue sarcoma (STS) management is rare and incurs unique challenges.,"17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .","Is this patient history- 17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .- related to abstract- Background and objectives: Bone resection and endoprosthetic reconstruction (EPR) in the setting of soft tissue sarcoma (STS) management is rare and incurs unique challenges."
4,32590790,yes,https://pubmed.ncbi.nlm.nih.gov/32590790,32590790,"Rationale: Pulmonary sclerosing pneumocytoma (PSP) is a rare benign tumor of the lung, mostly presented in Asian middle-aged women. On histopathology, it consists of cuboidal surface cells and stromal round cells, both of which are positive for thyroid transcription factor-1.","17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .","Is this patient history- 17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .- related to abstract- Rationale: Pulmonary sclerosing pneumocytoma (PSP) is a rare benign tumor of the lung, mostly presented in Asian middle-aged women. On histopathology, it consists of cuboidal surface cells and stromal round cells, both of which are positive for thyroid transcription factor-1."
5,31158569,yes,https://pubmed.ncbi.nlm.nih.gov/31158569,31158569,Objective: This study evaluated the clinical value of diffusion-weighted magnetic resonance imaging (DW-MRI) in the diagnosis and staging of congenital cholesteatoma (CC).,"17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .","Is this patient history- 17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .- related to abstract- Objective: This study evaluated the clinical value of diffusion-weighted magnetic resonance imaging (DW-MRI) in the diagnosis and staging of congenital cholesteatoma (CC)."
6,33506706,yes,https://pubmed.ncbi.nlm.nih.gov/33506706,33506706,"Background and purpose - Fractures of the pelvis and femur are serious and potentially lethal injuries affecting primarily older, but also younger individuals. We investigated and compared incidence and mortality rates of pelvic, hip, femur shaft, and distal femur fractures in the Swedish adult population.","17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .","Is this patient history- 17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .- related to abstract- Background and purpose - Fractures of the pelvis and femur are serious and potentially lethal injuries affecting primarily older, but also younger individuals. We investigated and compared incidence and mortality rates of pelvic, hip, femur shaft, and distal femur fractures in the Swedish adult population."
7,29742917,yes,https://pubmed.ncbi.nlm.nih.gov/29742917,29742917,Background: The value of magnetic resonance imaging (MRI) signs in differentiating Ewing sarcoma from osteomyelitis has not be thoroughly investigated.,"17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .","Is this patient history- 17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .- related to abstract- Background: The value of magnetic resonance imaging (MRI) signs in differentiating Ewing sarcoma from osteomyelitis has not be thoroughly investigated."
8,36496339,yes,https://pubmed.ncbi.nlm.nih.gov/36496339,36496339,"This paper identifies 2 patients that developed intravascular endothelial hyperplasia tumors which required surgical excision. A 38-year-old female with Multiple Sclerosis presented with complaints of persistent symptoms of pain to the 1st interspace, difficult ambulation and neuritis.","17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .","Is this patient history- 17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .- related to abstract- This paper identifies 2 patients that developed intravascular endothelial hyperplasia tumors which required surgical excision. A 38-year-old female with Multiple Sclerosis presented with complaints of persistent symptoms of pain to the 1st interspace, difficult ambulation and neuritis."
9,33448027,yes,https://pubmed.ncbi.nlm.nih.gov/33448027,33448027,Background and aims: Children with inflammatory bowel disease (IBD) generally show an alteration in their fat and soft tissue mass contents.,"17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .","Is this patient history- 17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .- related to abstract- Background and aims: Children with inflammatory bowel disease (IBD) generally show an alteration in their fat and soft tissue mass contents."
10,30480491,yes,https://pubmed.ncbi.nlm.nih.gov/30480491,30480491,"Purpose To examine if shear-wave elastography (SWE) improves the accuracy of diagnosing soft-tissue masses as benign or malignant compared with US alone or in combination with MRI. SWV showed good diagnostic accuracy for lesions classified as benign or probably benign by US alone (AUC = 0.87 [95% confidence interval {CI}: 0.79, 0.95]).","17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .","Is this patient history- 17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .- related to abstract- Purpose To examine if shear-wave elastography (SWE) improves the accuracy of diagnosing soft-tissue masses as benign or malignant compared with US alone or in combination with MRI. SWV showed good diagnostic accuracy for lesions classified as benign or probably benign by US alone (AUC = 0.87 [95% confidence interval {CI}: 0.79, 0.95])."
11,29572568,yes,https://pubmed.ncbi.nlm.nih.gov/29572568,29572568,"Age estimation is an actual topic in the area of forensic medicine with a special focus on the age limits of 16 and 18 years. The results of this follow-up analysis show a different start, end, and speed of each growth plate's maturation as well as an ossification peak for individuals at the age of 16.","17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .","Is this patient history- 17 old male comes to the emergency for over the month due to pain his above his is particularly bother ##some at . he previously diagnosed with growing pains swelling his his physical , mass is p ##al ##pation . ##ing the mass er ##yt ##hem ##ato ##us . - ray is and shows a in the ##stal f ##em ##ur .- related to abstract- Age estimation is an actual topic in the area of forensic medicine with a special focus on the age limits of 16 and 18 years. The results of this follow-up analysis show a different start, end, and speed of each growth plate's maturation as well as an ossification peak for individuals at the age of 16."
