Index,PubID,Result,Links
1,33842025,no,https://pubmed.ncbi.nlm.nih.gov/33842025
2,31169362,no,https://pubmed.ncbi.nlm.nih.gov/31169362
3,36127925,yes,https://pubmed.ncbi.nlm.nih.gov/36127925
4,36288600,no,https://pubmed.ncbi.nlm.nih.gov/36288600
5,31421680,yes,https://pubmed.ncbi.nlm.nih.gov/31421680
6,33891508,yes,https://pubmed.ncbi.nlm.nih.gov/33891508
7,35284148,no,https://pubmed.ncbi.nlm.nih.gov/35284148
8,35772982,yes,https://pubmed.ncbi.nlm.nih.gov/35772982
9,32390565,yes,https://pubmed.ncbi.nlm.nih.gov/32390565
10,33742649,maybe,https://pubmed.ncbi.nlm.nih.gov/33742649
11,37583858,yes,https://pubmed.ncbi.nlm.nih.gov/37583858
12,34703300,yes,https://pubmed.ncbi.nlm.nih.gov/34703300
13,36923606,yes,https://pubmed.ncbi.nlm.nih.gov/36923606
14,36707831,yes,https://pubmed.ncbi.nlm.nih.gov/36707831
15,34123643,maybe,https://pubmed.ncbi.nlm.nih.gov/34123643
16,37362469,yes,https://pubmed.ncbi.nlm.nih.gov/37362469
