Index,PubID,Result,Links
1,32155645,no,https://pubmed.ncbi.nlm.nih.gov/32155645
2,31272578,no,https://pubmed.ncbi.nlm.nih.gov/31272578
3,30974443,no,https://pubmed.ncbi.nlm.nih.gov/30974443
4,34506326,yes,https://pubmed.ncbi.nlm.nih.gov/34506326
5,31552207,no,https://pubmed.ncbi.nlm.nih.gov/31552207
6,35451633,no,https://pubmed.ncbi.nlm.nih.gov/35451633
7,34704805,no,https://pubmed.ncbi.nlm.nih.gov/34704805
8,30384985,yes,https://pubmed.ncbi.nlm.nih.gov/30384985
9,34283868,no,https://pubmed.ncbi.nlm.nih.gov/34283868
10,31838477,no,https://pubmed.ncbi.nlm.nih.gov/31838477
11,37527001,no,https://pubmed.ncbi.nlm.nih.gov/37527001
12,34274152,no,https://pubmed.ncbi.nlm.nih.gov/34274152
13,36383399,no,https://pubmed.ncbi.nlm.nih.gov/36383399
14,29695206,no,https://pubmed.ncbi.nlm.nih.gov/29695206
15,30771811,no,https://pubmed.ncbi.nlm.nih.gov/30771811
16,30196017,no,https://pubmed.ncbi.nlm.nih.gov/30196017
17,33958518,yes,https://pubmed.ncbi.nlm.nih.gov/33958518
18,31126684,no,https://pubmed.ncbi.nlm.nih.gov/31126684
19,36653576,no,https://pubmed.ncbi.nlm.nih.gov/36653576
20,35210000,no,https://pubmed.ncbi.nlm.nih.gov/35210000
21,37396706,no,https://pubmed.ncbi.nlm.nih.gov/37396706
22,30145059,no,https://pubmed.ncbi.nlm.nih.gov/30145059
23,34024450,no,https://pubmed.ncbi.nlm.nih.gov/34024450
24,29980346,no,https://pubmed.ncbi.nlm.nih.gov/29980346
25,30172660,yes,https://pubmed.ncbi.nlm.nih.gov/30172660
26,34836137,maybe,https://pubmed.ncbi.nlm.nih.gov/34836137
27,33378779,yes,https://pubmed.ncbi.nlm.nih.gov/33378779
28,30499415,no,https://pubmed.ncbi.nlm.nih.gov/30499415
29,34727861,no,https://pubmed.ncbi.nlm.nih.gov/34727861
30,34469367,yes,https://pubmed.ncbi.nlm.nih.gov/34469367
31,35086498,yes,https://pubmed.ncbi.nlm.nih.gov/35086498
32,30387398,yes,https://pubmed.ncbi.nlm.nih.gov/30387398
33,36034384,yes,https://pubmed.ncbi.nlm.nih.gov/36034384
34,36142816,no,https://pubmed.ncbi.nlm.nih.gov/36142816
35,34090670,yes,https://pubmed.ncbi.nlm.nih.gov/34090670
36,32953856,no,https://pubmed.ncbi.nlm.nih.gov/32953856
37,35128909,yes,https://pubmed.ncbi.nlm.nih.gov/35128909
38,31077334,no,https://pubmed.ncbi.nlm.nih.gov/31077334
39,30100524,yes,https://pubmed.ncbi.nlm.nih.gov/30100524
40,31238334,no,https://pubmed.ncbi.nlm.nih.gov/31238334
41,32843076,yes,https://pubmed.ncbi.nlm.nih.gov/32843076
42,32615312,yes,https://pubmed.ncbi.nlm.nih.gov/32615312
43,33447301,yes,https://pubmed.ncbi.nlm.nih.gov/33447301
44,33337396,yes,https://pubmed.ncbi.nlm.nih.gov/33337396
45,33440455,yes,https://pubmed.ncbi.nlm.nih.gov/33440455
46,34626783,no,https://pubmed.ncbi.nlm.nih.gov/34626783
47,31305401,yes,https://pubmed.ncbi.nlm.nih.gov/31305401
