Index,PubID,Result,Links
1,29939533,no,https://pubmed.ncbi.nlm.nih.gov/29939533
2,32580323,yes,https://pubmed.ncbi.nlm.nih.gov/32580323
3,37565058,yes,https://pubmed.ncbi.nlm.nih.gov/37565058
4,34458951,yes,https://pubmed.ncbi.nlm.nih.gov/34458951
5,36973036,yes,https://pubmed.ncbi.nlm.nih.gov/36973036
6,31164485,yes,https://pubmed.ncbi.nlm.nih.gov/31164485
7,31088891,yes,https://pubmed.ncbi.nlm.nih.gov/31088891
8,33902222,no,https://pubmed.ncbi.nlm.nih.gov/33902222
9,31218294,yes,https://pubmed.ncbi.nlm.nih.gov/31218294
10,36112265,yes,https://pubmed.ncbi.nlm.nih.gov/36112265
11,36527981,yes,https://pubmed.ncbi.nlm.nih.gov/36527981
12,30554695,yes,https://pubmed.ncbi.nlm.nih.gov/30554695
13,30863755,no,https://pubmed.ncbi.nlm.nih.gov/30863755
14,35989776,yes,https://pubmed.ncbi.nlm.nih.gov/35989776
15,32533888,no,https://pubmed.ncbi.nlm.nih.gov/32533888
16,34922610,no,https://pubmed.ncbi.nlm.nih.gov/34922610
17,35421001,no,https://pubmed.ncbi.nlm.nih.gov/35421001
18,34794294,no,https://pubmed.ncbi.nlm.nih.gov/34794294
