Index,PubID,Result,Links
1,32856715,yes,https://pubmed.ncbi.nlm.nih.gov/32856715
2,36978047,no,https://pubmed.ncbi.nlm.nih.gov/36978047
3,36053280,yes,https://pubmed.ncbi.nlm.nih.gov/36053280
4,32456671,yes,https://pubmed.ncbi.nlm.nih.gov/32456671
5,36906696,yes,https://pubmed.ncbi.nlm.nih.gov/36906696
6,35246183,yes,https://pubmed.ncbi.nlm.nih.gov/35246183
7,34248336,yes,https://pubmed.ncbi.nlm.nih.gov/34248336
8,33625190,maybe,https://pubmed.ncbi.nlm.nih.gov/33625190
9,32147756,yes,https://pubmed.ncbi.nlm.nih.gov/32147756
10,36528315,yes,https://pubmed.ncbi.nlm.nih.gov/36528315
11,31729118,yes,https://pubmed.ncbi.nlm.nih.gov/31729118
12,30447442,yes,https://pubmed.ncbi.nlm.nih.gov/30447442
13,34043777,no,https://pubmed.ncbi.nlm.nih.gov/34043777
14,30391279,yes,https://pubmed.ncbi.nlm.nih.gov/30391279
15,36203925,yes,https://pubmed.ncbi.nlm.nih.gov/36203925
16,36811127,yes,https://pubmed.ncbi.nlm.nih.gov/36811127
17,32181612,no,https://pubmed.ncbi.nlm.nih.gov/32181612
18,33325544,no,https://pubmed.ncbi.nlm.nih.gov/33325544
19,32717158,yes,https://pubmed.ncbi.nlm.nih.gov/32717158
20,35534308,yes,https://pubmed.ncbi.nlm.nih.gov/35534308
21,33301285,yes,https://pubmed.ncbi.nlm.nih.gov/33301285
22,30660225,maybe,https://pubmed.ncbi.nlm.nih.gov/30660225
23,36587475,yes,https://pubmed.ncbi.nlm.nih.gov/36587475
24,30926588,yes,https://pubmed.ncbi.nlm.nih.gov/30926588
25,35377078,no,https://pubmed.ncbi.nlm.nih.gov/35377078
26,33040640,yes,https://pubmed.ncbi.nlm.nih.gov/33040640
27,32515290,yes,https://pubmed.ncbi.nlm.nih.gov/32515290
28,32084613,no,https://pubmed.ncbi.nlm.nih.gov/32084613
