Index,PubID,Result,Links
1,37780871,no,https://pubmed.ncbi.nlm.nih.gov/37780871
2,34637995,no,https://pubmed.ncbi.nlm.nih.gov/34637995
3,32730234,yes,https://pubmed.ncbi.nlm.nih.gov/32730234
4,32128062,yes,https://pubmed.ncbi.nlm.nih.gov/32128062
5,35981365,yes,https://pubmed.ncbi.nlm.nih.gov/35981365
6,33335817,no,https://pubmed.ncbi.nlm.nih.gov/33335817
7,37529801,maybe,https://pubmed.ncbi.nlm.nih.gov/37529801
8,34626477,yes,https://pubmed.ncbi.nlm.nih.gov/34626477
9,35712335,no,https://pubmed.ncbi.nlm.nih.gov/35712335
10,30242640,yes,https://pubmed.ncbi.nlm.nih.gov/30242640
11,32414522,yes,https://pubmed.ncbi.nlm.nih.gov/32414522
12,31863551,no,https://pubmed.ncbi.nlm.nih.gov/31863551
13,34461005,no,https://pubmed.ncbi.nlm.nih.gov/34461005
