Index,PubID,Result,Links
1,33178912,no,https://pubmed.ncbi.nlm.nih.gov/33178912
2,37733618,yes,https://pubmed.ncbi.nlm.nih.gov/37733618
3,33295815,no,https://pubmed.ncbi.nlm.nih.gov/33295815
4,35445176,yes,https://pubmed.ncbi.nlm.nih.gov/35445176
5,30392596,no,https://pubmed.ncbi.nlm.nih.gov/30392596
6,32072386,no,https://pubmed.ncbi.nlm.nih.gov/32072386
7,32755376,yes,https://pubmed.ncbi.nlm.nih.gov/32755376
8,36900021,no,https://pubmed.ncbi.nlm.nih.gov/36900021
9,35855197,yes,https://pubmed.ncbi.nlm.nih.gov/35855197
10,31352554,yes,https://pubmed.ncbi.nlm.nih.gov/31352554
11,33074785,yes,https://pubmed.ncbi.nlm.nih.gov/33074785
12,35169408,no,https://pubmed.ncbi.nlm.nih.gov/35169408
13,30392595,no,https://pubmed.ncbi.nlm.nih.gov/30392595
14,32665191,maybe,https://pubmed.ncbi.nlm.nih.gov/32665191
15,33879660,no,https://pubmed.ncbi.nlm.nih.gov/33879660
16,30607630,yes,https://pubmed.ncbi.nlm.nih.gov/30607630
17,37565883,yes,https://pubmed.ncbi.nlm.nih.gov/37565883
18,33857015,no,https://pubmed.ncbi.nlm.nih.gov/33857015
19,33001739,yes,https://pubmed.ncbi.nlm.nih.gov/33001739
20,35751940,no,https://pubmed.ncbi.nlm.nih.gov/35751940
21,33257364,no,https://pubmed.ncbi.nlm.nih.gov/33257364
22,34759172,no,https://pubmed.ncbi.nlm.nih.gov/34759172
