Index,PubID,Result,Links
1,32856715,no,https://pubmed.ncbi.nlm.nih.gov/32856715
2,32079830,no,https://pubmed.ncbi.nlm.nih.gov/32079830
3,31476792,no,https://pubmed.ncbi.nlm.nih.gov/31476792
4,33586764,no,https://pubmed.ncbi.nlm.nih.gov/33586764
5,31080117,maybe,https://pubmed.ncbi.nlm.nih.gov/31080117
6,33406375,no,https://pubmed.ncbi.nlm.nih.gov/33406375
7,33706906,no,https://pubmed.ncbi.nlm.nih.gov/33706906
8,30954961,no,https://pubmed.ncbi.nlm.nih.gov/30954961
9,32456671,yes,https://pubmed.ncbi.nlm.nih.gov/32456671
10,36906696,no,https://pubmed.ncbi.nlm.nih.gov/36906696
11,31353140,no,https://pubmed.ncbi.nlm.nih.gov/31353140
12,36322436,yes,https://pubmed.ncbi.nlm.nih.gov/36322436
13,30102880,no,https://pubmed.ncbi.nlm.nih.gov/30102880
14,32965516,no,https://pubmed.ncbi.nlm.nih.gov/32965516
15,33625190,no,https://pubmed.ncbi.nlm.nih.gov/33625190
16,30062389,no,https://pubmed.ncbi.nlm.nih.gov/30062389
17,32697158,no,https://pubmed.ncbi.nlm.nih.gov/32697158
18,31648951,yes,https://pubmed.ncbi.nlm.nih.gov/31648951
19,30447442,no,https://pubmed.ncbi.nlm.nih.gov/30447442
20,31125780,no,https://pubmed.ncbi.nlm.nih.gov/31125780
21,33690052,no,https://pubmed.ncbi.nlm.nih.gov/33690052
22,36084968,no,https://pubmed.ncbi.nlm.nih.gov/36084968
23,33516861,no,https://pubmed.ncbi.nlm.nih.gov/33516861
24,35849901,no,https://pubmed.ncbi.nlm.nih.gov/35849901
25,33301285,no,https://pubmed.ncbi.nlm.nih.gov/33301285
26,30660225,no,https://pubmed.ncbi.nlm.nih.gov/30660225
27,36587475,yes,https://pubmed.ncbi.nlm.nih.gov/36587475
28,37492370,no,https://pubmed.ncbi.nlm.nih.gov/37492370
29,32213020,no,https://pubmed.ncbi.nlm.nih.gov/32213020
30,36016813,no,https://pubmed.ncbi.nlm.nih.gov/36016813
31,32084613,no,https://pubmed.ncbi.nlm.nih.gov/32084613
