Index,PubID,Result,Links
1,31169362,no,https://pubmed.ncbi.nlm.nih.gov/31169362
2,31864570,no,https://pubmed.ncbi.nlm.nih.gov/31864570
3,35048167,yes,https://pubmed.ncbi.nlm.nih.gov/35048167
4,33891508,no,https://pubmed.ncbi.nlm.nih.gov/33891508
5,30455493,no,https://pubmed.ncbi.nlm.nih.gov/30455493
6,35402154,no,https://pubmed.ncbi.nlm.nih.gov/35402154
7,32390565,yes,https://pubmed.ncbi.nlm.nih.gov/32390565
8,33742649,no,https://pubmed.ncbi.nlm.nih.gov/33742649
9,34703300,no,https://pubmed.ncbi.nlm.nih.gov/34703300
10,34813438,yes,https://pubmed.ncbi.nlm.nih.gov/34813438
11,35103175,no,https://pubmed.ncbi.nlm.nih.gov/35103175
12,34123643,no,https://pubmed.ncbi.nlm.nih.gov/34123643
13,37362469,maybe,https://pubmed.ncbi.nlm.nih.gov/37362469
14,31088435,no,https://pubmed.ncbi.nlm.nih.gov/31088435
