ID,Summary
33762733,"Hepatocellular carcinoma (HCC) can have viral or non-viral causes1-5. Non-alcoholic steatohepatitis (NASH) is an important driver of HCC. Immunotherapy has been approved for treating HCC, but biomarker-based stratification of patients for optimal response to therapy is an unmet need6,7. Here we report the progressive accumulation of exhausted, unconventionally activated CD8 + PD1 + T cells in NASH-affected livers. In preclinical models of NASH-induced HCC, therapeutic immunotherapy targeted at programmed death-1 (PD1) expanded activated CD8 + PD1 + T cells within tumours but did not lead to tumour regression, which indicates that tumour immune surveillance was impaired. When given prophylactically, anti-PD1 treatment led to an increase in the incidence of NASH-HCC and in the number and size of tumour nodules, which correlated with increased hepatic CD8 + PD1 + CXCR6 +, TOX +, and TNF + T cells. The increase in HCC triggered by anti-PD1 treatment was prevented by depletion of CD8 + T cells or TNF neutralization, suggesting that CD8 + T cells help to induce NASH-HCC, rather than invigorating or executing immune surveillance. We found similar phenotypic and functional profiles in hepatic CD8 + PD1 + T cells from humans with NAFLD or NASH. A meta-analysis of three randomized phase III clinical trials that tested inhibitors of PDL1 (programmed death-ligand 1) or PD1 in more than 1,600 patients with advanced HCC revealed that immune therapy did not improve survival in patients with non-viral HCC. In two additional cohorts, patients with NASH-driven HCC who received anti-PD1 or anti-PDL1 treatment showed reduced overall survival compared to patients with other aetiologies. Collectively, these data show that non-viral HCC, and particularly NASH-HCC, might be less responsive to immunotherapy, probably owing to NASH-related aberrant T cell activation causing tissue damage that leads to impaired immune surveillance. Our data provide a rationale for stratification of patients with HCC according to underlying aetiology in studies of immunotherapy as a primary or adjuvant treatment."
34619251,"Recent data suggest that non-alcoholic fatty liver disease (NAFLD) has become a major public health problem in Asia, with an updated population prevalence of 34%. In parallel, NAFLD-associated hepatocellular carcinoma (HCC) is also on the rise. In this review, we describe the changing epidemiology of HCC in Asia over the past 30 years. While traditional risk factors for HCC (older age, male sex and metabolic factors) are also important in Asia, the PNPLA3 gene polymorphism is particularly prevalent in East Asia and may increase the risk of HCC. NAFLD among non-obese individuals is also commonly described in Asia. Because NAFLD is often undiagnosed, few patients receive HCC surveillance, and the target surveillance population beyond patients with cirrhosis remains poorly defined. As a result, NAFLD-associated HCC is often diagnosed at an advanced stage, rendering curative treatment impossible. Finally, despite around 20-30 years of universal vaccination, chronic HBV infection remains prevalent in Asia, and emerging evidence highlights the importance of metabolic factors and concomitant hepatic steatosis on HCC development in infected patients. Future studies should explore the role of metabolic treatments in HCC prevention among patients with hepatic steatosis and concomitant liver diseases."
33657293,"Background: Infection and increased systemic inflammation cause organ dysfunction and death in patients with decompensated cirrhosis. Preclinical studies provide support for an antiinflammatory role of albumin, but confirmatory large-scale clinical trials are lacking. Whether targeting a serum albumin level of 30 g per liter or greater in these patients with repeated daily infusions of 20% human albumin solution, as compared with standard care, would reduce the incidences of infection, kidney dysfunction, and death is unknown. (1) Methods: In this randomized, double-blind, placebo-controlled trial, we randomly assigned patients with decompensated cirrhosis to receive daily infusions of 20% human albumin solution (n = 515) or placebo (n = 515) for up to 90 days."
33227350,"Background & aims: Acute decompensation (AD) of cirrhosis may present without acute-on-chronic liver failure (ACLF) (AD-No ACLF), or with ACLF (AD-ACLF), defined by organ failure (s). Herein, we aimed to analyze and characterize the precipitants leading to both of these AD phenotypes. (1) Methods: We retrospectively analyzed the clinical and laboratory data of patients with cirrhosis admitted to our hospital between January 1, 2012 and December 31, 2016."
34710362,"Background: Surgical site infection (SSI) is the most common postoperative complication worldwide. WHO guidelines to prevent SSI recommend alcoholic chlorhexidine skin preparation and fascial closure using triclosan-coated sutures, but called for assessment of both interventions in low-resource settings. This study aimed to test both interventions in low-income and middle-income countries. (1) Methods: A cluster-randomized controlled trial was conducted in four hospitals in Burkina Faso, Ghana, India, and Nepal."
33832544,"Background: In children, up to 30% of viral respiratory tract infections (RTIs) develop into bacterial complications associated with pneumonia, sinusitis or otitis media to trigger a tremendous need for antibiotics. This study investigated the efficacy of Echinacea for the prevention of viral RTIs, for the prevention of secondary bacterial complications and for reducing rates of antibiotic prescriptions in children. (1) Methods: A systematic literature search was conducted in PubMed, EMBASE, Cochrane Library, Web of Science, and Google Scholar."
35340032,"Background and aims: Patients with severe alcohol-associated hepatitis (AH) have high mortality. Corticosteroids improve survival only for 30 days. We targeted inflammation, cellular injury, and gut leakiness in a randomized clinical trial comparing combination therapy to corticosteroids on 180-day survival. (1) Methods: Patients with severe AH were randomized to receive either corticosteroids (n = 50) or corticosteroids plus a monoclonal antibody to TNF-α (n = 50)."
37159035,"Importance: The benefits of prophylactic antibiotics for hospitalized patients with severe alcohol-related hepatitis are unclear. (1) We sought to determine the association between prophylactic antibiotics and mortality in patients with severe alcohol-related hepatitis. (2) Methods: We performed a retrospective cohort study of patients with severe alcohol-related hepatitis admitted to a tertiary care hospital from January 1, 2010, to December 31, 2015. (3) Results: Of the 524 patients with severe alcohol-related hepatitis, 524 (99.5%) received prophylactic antibiotics."
34924279,"Hepatocellular carcinoma (HCC) represents the third cause of cancer death in men worldwide, and its increasing incidence can be explained by the increasing occurrence of non-alcoholic steatohepatitis (NASH). HCC prognosis is poor, as its 5-year overall survival is approximately 18% and most cases are diagnosed at an inoperable advanced stage. Moreover, tumor sensitivity to conventional chemotherapeutics (particularly to cisplatin-based regimen), trans-arterial chemoembolization (cTACE), tyrosine kinase inhibitors, anti-angiogenic molecules and immune checkpoint inhibitors is limited. Oncogenic signaling pathways, such as HIF-1α and RAS / PI3K / AKT, may provoke drug resistance by enhancing the aerobic glycolysis (""Warburg effect"") in cancer cells. Indeed, this metabolism, which promotes cancer cell development and aggressiveness, also induces extracellular acidity. In turn, this acidity promotes the protonation of drugs, hence abrogating their internalization, since they are most often weakly basic molecules. Consequently, targeting the Warburg effect in these cancer cells (which in turn would reduce the extracellular acidification) could be an effective strategy to increase the delivery of drugs into the tumor. Phosphofructokinase-1 (PFK1) and its activator PFK2 are the main regulators of glycolysis, and they also couple the enhancement of glycolysis to the activation of key signaling cascades and cell cycle progression. Therefore, targeting this ""Gordian Knot"" in HCC cells would be of crucial importance. Here, we suggest that this could be achieved by citrate administration at high concentration, because citrate is a physiologic inhibitor of PFK1 and PFK2. As shown in various in vitro studies, including HCC cell lines, administration of high concentrations of citrate inhibits PFK1 and PFK2 (and consequently glycolysis), decreases ATP production, counteracts HIF-1α and PI3K / AKT signaling, induces apoptosis, and sensitizes cells to cisplatin treatment. Administration of high concentrations of citrate in animal models (including Ras-driven tumours) has been shown to effectively inhibit cancer growth, reverse cell dedifferentiation, and neutralize intratumor acidity, without apparent toxicity in animal studies. Citrate may also induce a rapid secretion of pro-inflammatory cytokines by macrophages, and it could favour the destruction of cancer stem cells (CSCs) sustaining tumor recurrence. Consequently, this ""citrate strategy"" could improve the tumor sensitivity to current treatments of HCC by reducing the extracellular acidity, thus enhancing the delivery of chemotherapeutic drugs into the tumor. Therefore, we propose that this strategy should be explored in clinical trials, in particular to enhance cTACE effectiveness."
36558421,"Bacterial overgrowth in the small intestine (SIBO) is a pathological growth of the intestinal microbiota in the small intestine that causes clinical symptoms and can lead to digestive and absorption disorders. There is increasing evidence that people with NAFLD have a distinct gut microflora profile as well metabolome changes compared to people without NAFLD. Thorough analysis of observational and RCT studies in the current databases (EMBASE, Web of Science, PubMed, Cinahl, Clinical Trials) was conducted from 3 November 2021 to 21 June 2022. The following inclusion criteria were applied: confirmed NAFLD, NASH, LIVER FIBROSIS, CIRRHOSIS due to steatosis; diagnostic methods of liver diseases biopsy, elastography, transabdominal ultrasound; nonalcoholic fatty liver disease activity score; confirmed SIBO; diagnostic methods of SIBO − breath tests (hydrogen test; methane test and mix test; duodenal and jejunal aspiration before any type of intervention; adults above 18yo; number of participants ≥ 20; full articles. We excluded review articles, populations with HBV / HCV infection and alcohol etiology and interventions that may affect NAFLD or SIBO treatment. The quality of each study methodology was classified by means of the Cochrane Collaboration s tool (RCT) and Newcastle Ottawa Quality Assessment Scale adapted for cross-sectional, cohort and case-control studies. The random effects meta-analysis of outcomes for which ≥ 2 studies contributed data was conducted. The I2 index to measure heterogeneity and the χ2 test of homogeneity (statistically significant heterogeneity p < 0.05) were applied. For categorical outcome, the pooled event rate (effect size) was calculated. This systematic review was reported according to PRISMA reporting guidelines. We initially identified 6643 studies, from which 18 studies were included in final meta-analysis. The total number of patients was 1263. Accepted SIBO diagnostic methods were both available breath tests (n-total = 15) and aspirate culture (n-total = 3). We found that among patients with non-alcoholic liver diseases, the random overall event rate of SIBO was 0.350 (95% CI, 0.244 − 0.472), p = 0.017. The subgroup analysis regarding a type of diagnosis revealed that the lowest ER was among patients who developed simultaneously NAFLD, NASH and fibrosis: 0.197 (95% CI, 0.054 − 0.510) as compared to other annotated subgroups. The highest prevalence of SIBO was observed in the NASH subgroup: 0.411 (95% CI, 0.219 − 0.634). There were no statistically significant differences in the prevalence of SIBO in different subgroups (p ="
