ID,Summary
32155645,"Progress in our understanding of the pathophysiology, prevention and treatment of necrotizing enterocolitis (NEC) has been hampered for many reasons. Included among these is the fact that what we are calling ""NEC"" is likely to represent different disease processes, which need to be delineated before evaluating individual pathogenic mechanisms and attempting to develop predictive and diagnostic biomarkers. Treatment is also likely to be hampered because not all of the different entities called ""NEC"" will respond to the same regimen. In this review, some of these entities will be discussed in more detail, with suggestions for refining our approach toward improving methods for their diagnosis, prevention and treatment."
31810384,"Necrotizing enterocolitis is the leading cause of death due to gastrointestinal disease in preterm neonates, affecting 5 12% of neonates born at a very-low birth weight. Necrotizing enterocolitis can present with a slow and insidious onset, with some neonates displaying early symptoms such as feeding intolerance. Treatment during the early stages includes bowel rest and careful use of antibiotics, but surgery is required if pneumoperitoneum and intestinal perforation occur. Mortality rates among neonates requiring surgery are estimated to be 20 30%, mandating the development of non-invasive and reliable biomarkers to predict necrotizing enterocolitis before the onset of clinical signs. Such biomarkers would allow at-risk neonates to receive maximal preventative therapies such as careful nutritional consideration, probiotics, and increased skin-to-skin care."
31272578,"Ulcerative colitis (UC) is a chronic inflammatory bowel disease that can involve any aspect of the colon starting with mucosal inflammation in the rectum and extending proximally in a continuous fashion. Typical symptoms on presentation are bloody diarrhea, abdominal pain, fecal urgency, and tenesmus. In some patients, extraintestinal manifestations may predate the onset of gastrointestinal symptoms. A diagnosis of UC is made on the basis of presenting symptoms consistent with UC as well as endoscopic evidence showing continuous and diffuse colonic inflammation that starts in the rectum. Biopsies of the colon documenting chronic inflammation confirm the diagnosis of UC. Most cases are treated with pharmacological therapy to first induce remission and then to maintain a corticosteroid-free remission. There are multiple classes of drugs used to treat the disease. For mild to moderate UC, oral and rectal 5-aminosalycilates are typically used. In moderate to severe colitis, medication classes include thiopurines, biological agents targeting tumor necrosis factor and integrins, and the small-molecule Janus kinase inhibitors. However, in up to 15% of cases, patients in whom medical therapy fails or who have development of dysplasia secondary to their long-standing colitis will require surgical treatment. Finally, to minimize the complications of UC and adverse events from medications, a working collaboration between primary care physicians and gastroenterologists is necessary to make sure that vaccinations are optimized and that patients are screened for colon cancer, skin cancer, bone loss, depression, and other treatable and preventable complications."
30793842,"Necrotizing enterocolitis (NEC) is an acute inflammatory disease of the intestine which primarily affects preterm infants and is a leading cause of morbidity and mortality in the neonatal intensive care unit. From a clinical standpoint, and during the early course of the disease, NEC can be difficult to distinguish from other diseases and conditions common to the preterm infant, and this warrants the need for specific disease biomarkers. The pathogenesis of NEC is only partly understood but likely involves an altered intestinal barrier immune response to feeding and the developing microbiome. Recent evidence points toward a role of the enteric nervous system in NEC pathogenesis. In this issue, Meister and colleagues use a rodent model of NEC to demonstrate that NEC is associated with diminished vagal tone, as determined by decreased high-frequency heart rate variability (HF-HRV), and altered myenteric nitrergic inhibitory neurotransmission. These results augment their previous findings that describe decreased HF-HRV in human preterm infants with NEC. This mini-review provides a brief summary of clinical and pathophysiologic aspects of NEC with focus on certain aspects of neurogastroenterology."
30680646,"Bacterial colonization patterns in preterm infants differ from those of their term counterparts due to maternal microbial diversity, delivery mode, feeding methods, antibiotic use, and exposure to commensal microbiota and pathogens in the neonatal intensive care unit (NICU). Early gut microbiome dysbiosis predisposes neonates to necrotizing enterocolitis (NEC), a devastating intestinal disease with high morbidity and mortality. Though mechanisms of NEC pathogenesis are not fully understood, the microbiome is a promising therapy target for prevention and treatment. Direct administration of probiotics to preterm infants has been shown to reduce the incidence of NEC, but is not without risk. The immature immune systems of preterm infants leave them vulnerable to even beneficial bacteria. Further research is required to investigate both short-term and long-term effects of probiotic administration to preterm infants. Other methods of altering the preterm infant microbiome must also be considered, including breastfeeding, prebiotics, and targeting the maternal microbiome."
32085587,"This review aims to discuss the role of nutrition and feeding practices in necrotizing enterocolitis (NEC), NEC prevention, and its complications, including surgical treatment. A thorough PubMed search was performed with a focus on meta-analyses and randomized controlled trials when available. There are several variables in nutrition and the feeding of preterm infants with the intention of preventing necrotizing enterocolitis (NEC). Starting feeds later rather than earlier, advancing feeds slowly and continuous feeds have not been shown to prevent NEC and breast milk remains the only effective prevention strategy. The lack of medical treatment options for NEC often leads to disease progression requiring surgical resection. Following resection, intestinal adaptation occurs, during which villi lengthen and crypts deepen to increase the functional capacity of remaining bowel. The effect of macronutrients on intestinal adaptation has been extensively studied in animal models. Clinically, the length and portion of intestine that is resected may lead to patients requiring parenteral nutrition, which is also reviewed here. There remain significant gaps in knowledge surrounding many of the nutritional aspects of NEC and more research is needed to determine optimal feeding approaches to prevent NEC, particularly in infants younger than 28 weeks and < 1000 grams. Additional research is also needed to identify biomarkers reflecting intestinal recovery following NEC diagnosis individualize when feedings should be safely resumed for each patient."
30864508,"Necrotizing enterocolitis (NEC) remains the most threatening gastrointestinal complication of prematurity leading to high mortality, morbidity and cost. Common complications of NEC include neurodevelopmental delay, failure to thrive, gastrointestinal problems including strictures and adhesions, cholestasis, short bowel syndrome with or without intestinal failure that can be difficult to manage. Infants who develop NEC benefit from close follow-up for early diagnosis and treatment of complications. Those who present with severe complications such as intestinal failure benefit from a multidisciplinary approach involving careful assessment and treatment. Studies done so far are limited in providing a long-term prognosis. Here we review some of these complications. More studies with a longer follow-up period are needed to better understand the later comorbidities that develop in babies with NEC."
33476530,"Necrotizing enterocolitis (NEC) is a devastating gastrointestinal disease of neonates, especially of preterm infants, with high morbidity and mortality. The surviving infants may have digestive tract and neurological sequelae. Therefore, the prevention and treatment of NEC are of great significance in improving survival rate and survival quality of neonates. To provide evidence-based recommendations for management of NEC, the guidelines were developed based on the Grading of Recommendations Assessment, Development and Evaluation (GRADE) and the current domestic and overseas studies."
34654968,"Ultrasound has proved to be a useful modality for enhancing the diagnostic accuracy of necrotizing enterocolitis and associated complications. The standard imaging algorithm for evaluating necrotizing enterocolitis includes radiographs and clinical symptoms, the combination of which constitutes the Bell criteria. Major limitations of using the Bell criteria for diagnosing and clinically managing necrotizing enterocolitis include low diagnostic accuracy of radiographs and nonspecific symptomatology of preterm infants. In this regard, US can offer additional insights into bowel health by helping to characterize bowel motility, echogenicity, thickness, pneumatosis and perfusion. Extramural findings such as portal venous gas, nature and extent of ascites, and pneumoperitoneum can also be assessed. Recently, contrast-enhanced US was explored in a case series of preterm bowel disease and its diagnostic utility warrants further investigation. This article reviews the US features of necrotizing enterocolitis and highlights the role of US as a complement to radiographs, as well as the emerging use of contrast-enhanced US in necrotizing enterocolitis."
30974443,"Necrotizing enterocolitis (NEC) is a relatively common disease in very-low-birth-weight infants and is associated with high mortality and morbidity. In survivors, neurodevelopmental impairment is frequently seen. The exact etiology remains largely to be elucidated, but microbiota are considered to play a major role in the development of NEC. Furthermore, emerging evidence exists that the microbiota is also of importance in brain function and development. Therefore, microbiota characterization has not only potential as a diagnostic or even preventive tool to predict NEC, but may also serve as a biomarker to monitor and possibly even as a target to manipulate brain development. Analysis of fecal volatile organic compounds, which shape the volatile metabolome and reflect microbiota function and host interaction, has been shown to be of interest in the diagnosis of NEC and late-onset sepsis. In this review, we discuss evidence of the role of the complex interplay between microbiota, NEC, and brain development, including the brain-gut axis in preterm infants."
34506326,"Objective: The aim of this study was to determine which initial surgical treatment results in the lowest rate of death or neurodevelopmental impairment (NDI) in premature infants with necrotizing enterocolitis (NEC) or isolated intestinal perforation (IP). (1) Methods: This was a retrospective cohort study of infants with NEC or IP who underwent surgical treatment at a single institution from January 1, 2000, to December 31, 2014. (2) Results: Of the 535 infants with NEC or IP, the mortality rate was significantly lower in the infants who underwent primary repair (n = 513) than in those who underwent primary resection (n = 10) (0% vs."
36328610,"The Necrotizing Enterocolitis Surgery Trial (NEST) highlights the importance of distinguishing necrotizing enterocolitis (NEC) from spontaneous intestinal perforation (SIP) when developing surgical treatment plans. Further research is needed to increase the accuracy of this distinction, but even with our current abilities to do this initial laparotomy appears to be optimal for infants with presumed NEC. The preferred initial operation for those with SIP is more equivocal. Rates of NEC are likely decreasing slowly, whereas those with SIP are not. New imaging modalities, especially ultrasound, are becoming more useful but require more detailed investigation. Understanding the mechanisms causing these two conditions remains of paramount importance."
31552207,"Small intestinal bacterial overgrowth (SIBO) is a heterogenous and poorly understood entity characterised by an excessive growth of select microorganisms within the small intestine. This excessive bacterial biomass, in turn, disrupts host physiology in a myriad of ways, leading to gastrointestinal and non-gastrointestinal symptoms and complications. SIBO is a common cause of non-specific gastrointestinal symptoms in children, such as chronic abdominal pain, abdominal distention, diarrhoea, and flatulence, amongst others. In addition, it has recently been implicated in the pathophysiology of stunting, a disease that affects millions of children worldwide. Risk factors such as acid-suppressive therapies, alterations in gastrointestinal motility and anatomy, as well as impoverished conditions, have been shown to predispose children to SIBO. SIBO can be diagnosed via culture-dependant or culture-independent approaches. SIBO's epidemiology is limited due to the lack of uniformity and consensus of its diagnostic criteria, as well as the paucity of literature available. Antibiotics remain the first-line treatment option for SIBO, although emerging modalities such as probiotics and diet manipulation could also have a role. Herein, we present a state-of-the-art-review which aims to comprehensively outline the most current information on SIBO in children, with particular emphasis on the gut microbiota."
30868956,"Necrotizing enterocolitis (NEC) is an acquired severe disease of the digestive system affecting mostly premature babies, possibly fatal and frequently associated to systemic complications. Because of the severity of this condition and the possible long-term consequences on the child's development, many studies have aimed at preventing the occurrence of the primary events at the level of the bowel wall (ischemia and necrosis followed by sepsis) by modifying or manipulating the diet (breast milk versus formula) and / or the feeding pattern (time for initiation after birth, continuous versus bolus feeding, modulation of intake according clinical events). Feeding have been investigated so far in order to prevent NEC. However, currently well-established and shared clinical nutritional practices are not available in preventing NEC. Nutritional and surgical treatments of NEC are instead well defined. In selected cases surgery is a therapeutic option of NEC, requiring sometimes partial intestinal resection responsible for short bowel syndrome. In this paper we will investigate the available options for treating NEC according to the Walsh and Kliegman classification, focusing on feeding practices in managing short bowel syndrome that can complicate NEC. We will also analyze the proposed ways of preventing NEC."
32855507,"One of the many challenges with necrotizing enterocolitis (NEC) remains our inability to make an accurate diagnosis of NEC. The lack of a unifying cause and multiple variations in presentations lead to great uncertainty with NEC. Separating out the needs of the researcher wanting to define NEC from the clinician and patient family's perspectives who want an accurate diagnosis for NEC is important. The need to augment and / or replace the outdated modified Bell staging criteria is crucial to improving NEC management. Emerging literature suggests that genetic susceptibility and stool microbiota signatures may help identify preterm infants at increased risk of the disease. Ongoing studies using single or multi-omic approaches may help to characterize biomarkers that will aid in the prediction or early diagnosis of NEC, as well as differentiate other causes of severe bowel injury. Bowel ultrasound shows promise in improving our diagnostic accuracy for NEC but has been slow in adoption. Patient family perspectives are key in accelerating our efforts to integrate newer diagnostic methods into practice."
