ID,Summary
34865718,"Infections have a significant impact on increasing both the morbidity and mortality rate of patients who have undergone coronary artery bypass graft (CABG) surgery. Infection after CABG imposes a clinical and economic burden on patients and health care organizations; therefore, prevention should be on the agenda. This review will focus on the value of using prophylactic antibiotics in coronary artery bypass graft surgery (CABG). Prophylactic antibiotics like cephalosporin and vancomycin are more commonly used antibiotics and are strongly associated with reduced infection risk in patients. The results showed that using antibiotics during the perioperative period and after CABG is an effective strategy for reducing post-infection problems without compromising the patients' clinical outcomes. Diabetic patients are prone to postoperative infection after CABG, however, prophylactic antibiotics should not be the only strategy used to reduce the risk of postoperative infection in diabetic patients. Perioperative glycaemic control is essential for diabetic patients undergoing CABG. Appropriate antibiotic prophylaxis has a great impact on preventing infection after CABG but duration and selecting appropriate antibiotic is important. Standardizing the use of antibiotic prophylaxis reduces the rate of infection and unwanted bacterial resistance, which could subsequently reduce economic costs to patients and public health."
34236819,"Introduction: In this study, we aimed to investigate the relationship between postoperative mortality, morbidity, hospital stay and development of postoperative complications with the glycosylated hemoglobin (HbA1c) level and low left ventricular ejection fraction (LVEF) in diabetic and non-diabetic patients who underwent elective coronary artery bypass (CABG) surgery. (1) Methods: The study included patients who underwent elective CABG surgery between January 2012 and December 2015. (2) Results: The study included a total of 528 patients (mean age 62.95 ± 8.05 years, 51.4% male)."
34953653,"Background: Patients undergoing coronary artery bypass graft (CABG) are at high risk for developing postoperative delirium (POD). A simple prediction rule may benefit patients from early identification of POD followed by adequate preventive strategies. The purpose of the current study was to develop and validate a POD prediction rule for patients undergoing CABG (POD-CABG), by considering all possible perioperative factors. (1) Methods: A retrospective cohort study was conducted in a tertiary care hospital."
35787766,"Background: Acute kidney injury (AKI) is one of the most important complications after cardiac surgery and is one of the main causes of morbidity and mortality. Diabetes mellitus also is one of the main risk factors for renal dysfunction in coronary artery bypass graft (CABG). In this study, we aimed to compare the early postoperative period results of type 2 diabetes patients taking oral antidiabetics (OAD) or insulin medications, with microalbuminuria and normal creatinine levels after CABG."
34332004,"Background: Although diabetes is a recognized risk factor for postoperative infections, the seminal Portland Diabetic Project studies in cardiac surgery demonstrated intravenous insulin infusions following open-cardiac surgery achieved near normal glycaemia and decreased deep sternal wound infection to similar rates to those without diabetes. (1) We hypothesized that the Portland Diabetes Project study would demonstrate that perioperative intravenous insulin infusions following open-cardiac surgery are associated with decreased deep sternal wound infection rates. (2) Methods: We conducted a retrospective cohort study of patients undergoing open-cardiac surgery at a single institution from January 1, 2009 to December 31, 2012."
36899306,"Background: Diabetes Mellitus (DM) is a rapidly growing disorder worldwide, especially in the Middle East. A higher incidence of coronary artery diseases requiring coronary artery bypass graft (CABG) surgery has been reported in patients with diabetes. We assessed the association between type 2 diabetes mellitus (T2DM) and in-hospital major adverse cardiac and cerebrovascular events (MACCEs) and postoperative complications among patients who underwent on-pump isolated CABG. (1) Methods: This retrospective cohort study was conducted on patients who underwent isolated CABG surgery at the National Heart Institute, Egypt, between January 1, 2013 and December 31, 2015."
31462521,"Postoperative atrial fibrillation is the most common dysrhythmia to occur after coronary artery bypass graft surgery. It develops in 10% to 40% of patients and can lead to complications such as hemodynamic instability, heart failure, and stroke. Risk factors include hypertension, diabetes, chronic kidney disease, and obesity. Patients who experience postoperative atrial fibrillation often have longer hospital stays, are at higher risk for readmission, and have increased mortality. Protocols designed to reduce the incidence of the condition can decrease hospital costs, improve patient outcomes, and increase overall quality of care. This quality improvement project took place in a tertiary care center located in southeastern Michigan and focused on the development and implementation of an evidence-based postoperative atrial fibrillation prophylaxis protocol using amiodarone. The outcomes of this project suggest that amiodarone prophylaxis can reduce the incidence of postoperative atrial fibrillation in patients with no previous history of atrial fibrillation undergoing coronary artery bypass graft surgery."
31445500,Introduction: Serratia marcescens is a facultative anaerobic bacillus that very rarely causes sternal infections. We describe a sternal abscess resulting from chronic S. marcescens infection that presented 13 years after coronary artery bypass graft surgery (CABG). (1) Case presentation: A 67-year-old man presented with a sternal abscess 13 years after CABG. (2) He had a history of chronic S. (marcescens) infection and was treated with antibiotics for 3 months. (3) He was treated with debridement and sternal stabilization. (4) Conclusion: S.
31596705,Background: Atrial fibrillation is a frequent cause of morbidity following coronary artery bypass grafting (CABG). SYNTAX score II (SSII) is associated with outcomes in patients undergoing coronary revascularization. We investigated the relationship between SSII and postoperative atrial fibrillation (POAF) in patients undergoing CABG. (1) Methods: We retrospectively analyzed data from patients who underwent isolated CABG between January 2012 and December 2015. (2) Results: A total of 542 patients were included in the study.
32371190,"Background and aims: Outcomes after coronary artery bypass graft (CABG) surgery have improved due to advances in surgical technique and post-operative care. We aimed to describe contemporary clinical characteristics and short-term post-operative outcomes in diabetic patients undergoing CABG surgery. (1) Methods: We retrospectively reviewed the records of all patients who underwent isolated CABG surgery at our institution between January 1, 2010 and December 31, 2014. (2) Results: A total of 595 patients were included in the study."
