ID,Summary
34449851,"Importance: Peripartum cardiomyopathy is a rare form of heart failure due to left ventricular systolic dysfunction that affects women late in pregnancy and the postpartum period. A diagnosis of exclusion, peripartum cardiomyopathy can be difficult to diagnose in the context of the normal physiologic changes of pregnancy and requires a high index of suspicion. (1) We present a case of peripartum cardiomyopathy in a patient with a history of hypertension and diabetes mellitus. (2) We review the literature on peripartum cardiomyopathy and discuss the differential diagnosis of peripartum cardiomyopathy."
32856715,"Importance: Endometriosis is a major health concern in the adolescent population and significantly impacts daily physical and psychosocial functioning. Endometriosis can have differing presentations in this population, and the diagnosis often involves long delays and multiple visits to specialists. (1,2) The purpose of this study was to describe the clinical presentation and treatment of endometriosis in adolescents. (3,4) Methods: This was a retrospective chart review of adolescents with endometriosis seen at a tertiary care pediatric hospital."
31968055,"This case series reports the clinical presentation and course of treatment for 32 women with biopsy-proven idiopathic granulomatous mastitis. (1) Idiopathic granulomatous mastitis is a rare inflammatory breast disease that is often misdiagnosed as breast cancer. (2) The diagnosis is made by the presence of granulomatous inflammation in the breast and exclusion of other causes of granulomatous inflammation. (3) The treatment of idiopathic granulomatous mastitis is controversial. (4) The aim of this study was to evaluate the clinical presentation, treatment, and outcome of idiopathic granulomatous mastitis."
32079830,"Objective: To develop evidence-based recommendations for safe, effective, and appropriate thyroidectomy. (1) Methods: A multidisciplinary panel of experts in the field of thyroid surgery developed evidence-based recommendations for safe, effective, and appropriate thyroidectomy. (2) Results: The panel developed recommendations for the following topics: (1) Indications for thyroidectomy: The panel recommends that patients with a history of thyroid cancer, a history of thyroid surgery, or a family history of thyroid cancer should undergo thyroidectomy."
31476792,"Aneurysmal bone cyst is a rare lesion that is most often found in young adults and children. It can have an unpredictable behavior, with a high recurrence rate after treatment. Treatment is based on personal and institutional experience and preferences. Standard treatment consists of curettage (manual + motorized high-speed burr) plus local adjuvants and bone grafting to fill the void. In anatomical locations that are difficult to reach surgically, percutaneous procedures (injection of sclerosant agents, radiofrequency thermal ablation (RFTA)) or selective arterial embolization (SAE) are used. Medical management with bisphosphonates (BPs) or denosumab has also been advocated. Minimally invasive surgical procedures such as ""curopsy"" and percutaneous demineralized bone matrix (DBM) and / or autologous bone marrow concentrate (BMC) grafting have also been proposed. SAE is used as a pre-operative procedure to reduce intra-operative bleeding in the case of large lesions and as primary treatment for spinal lesions. The purpose of this review is to present currently available options for the management of aneurysmal bone cyst."
33586764,"Intrinsic brain tumors often occur within functional neural networks, leading to neurological impairment and disability of varying degrees. Advances in our understanding of tumor-network integration, human cognition and language processing, and multiparametric imaging, combined with refined intraoperative tumor resection techniques, have enhanced surgical management of intrinsic brain tumors within eloquent areas. However, cognitive symptoms impacting health-related quality of life, particularly processing speed, attention, concentration, working memory, and executive function, often persist after the postoperative recovery period and treatment. Multidisciplinary cognitive rehabilitation is the standard of care for addressing cognitive impairments in many neurological diseases. There is promising research to support the use of cognitive rehabilitation in adult brain tumor patients. In this review, we summarize the history and usefulness of postacute cognitive rehabilitation for adult brain tumor patients."
36978047,"Background: This review aimed to explore the available literature to update our understanding of the long head of biceps (LHB) at the shoulder. Synthesise our findings to identify emergent themes and knowledge gaps to inform future research and management directions. (1) Methods: A systematic review of the literature was conducted using the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. (2) Results: A total of 518 articles were identified, of which 14 met the inclusion criteria."
36053280,"Purpose: To review and compare the most recently published recommendations on the investigation and management of abnormal uterine bleeding (AUB). (1) Methods: A literature search was performed using PubMed, EMBASE, and the Cochrane Library. (2) Results: The most recent recommendations on the investigation and management of AUB were published in the last year. (3) Conclusion: The most recent recommendations on the investigation and management of AUB are based on the best available evidence."
31954491,"It would be impossible to summarise all of the significant developments in the surgical management of hepatocellular carcinoma (HCC), even just over the past year, in a manuscript of this scope. Thus, we have selected topics for discussion that are the subject of current controversy and have attempted to present balanced points of view. Hepatic resection and transplantation are both mature modalities, and for the most part technical advances and improvements in candidate selection are incremental. The ability to readily cure hepatitis C stands out as the most impactful development in the field over recent years, especially in Western countries where hepatitis C has long been the chief aetiology underlying HCC and a predictor of poor outcomes after surgery, but its full implications remain to be clarified. The rising incidence of non-alcoholic steatohepatitis-related HCC and what it means with regard to surgical HCC management is an area of great current interest. With advancing technology, non-surgical locoregional treatments are gaining increasing application as potentially curative therapies. In addition, the advances in molecular and genomic assessment of HCC hold promise for personalising treatment and prognostication. The possible role of immunotherapy as an adjuvant to resection is being aggressively investigated. While liver surgery maintains an important role, the care of patients with HCC is more and more a team effort and needs to take place in the context of a well-integrated interdisciplinary programme to achieve the best outcomes for patients."
30701608,"Surgical release of the lingual frenulum (frenotomy) has become an increasingly common procedure, performed from birth through to adulthood. Surprisingly, detailed anatomy of the in-situ lingual frenulum has never been described, and no anatomical basis has been proposed for the individual variability in frenulum morphology. The lingual frenulum is frequently referred to as a ""cord"" or ""submucosal band"" of connective tissue, yet there is no evidence to support this anatomical construct. This paper aims to describe the anatomy of the in-situ lingual frenulum and its relationship to floor of mouth structures. Fresh tissue microdissection of the lingual frenulum and floor of mouth was performed on nine adult cadavers with photo-documentation and description of findings. The lingual frenulum is a dynamic structure, formed by a midline fold in a layer of fascia that inserts around the inner arc of the mandible, forming a diaphragm-like structure across the floor of mouth. This fascia is located immediately beneath the oral mucosa, fusing centrally with the connective tissue on the tongue's ventral surface. The sublingual glands and submandibular ducts are enveloped by the fascial layer and anterior genioglossus fibers are suspended beneath it. Lingual nerve branches are located superficially on the ventral surface of the tongue, immediately deep to the fascia. The lingual frenulum is not a discrete midline structure. It is formed by dynamic elevation of a midline fold in the floor of mouth fascia. With this study, the clinical concept of ankyloglossia and its surgical management warrant revision. Clin. Anat. 32: 749-761, 2019. © 2019 The Authors. Clinical Anatomy published by Wiley Periodicals, Inc. on behalf of American Association of Clinical Anatomists."
