Index,PubID,Result,Links
1,30990294,no,https://pubmed.ncbi.nlm.nih.gov/30990294
2,33178912,no,https://pubmed.ncbi.nlm.nih.gov/33178912
3,32816260,no,https://pubmed.ncbi.nlm.nih.gov/32816260
5,36047541,no,https://pubmed.ncbi.nlm.nih.gov/36047541
6,37733618,no,https://pubmed.ncbi.nlm.nih.gov/37733618
7,33295815,no,https://pubmed.ncbi.nlm.nih.gov/33295815
8,33903276,no,https://pubmed.ncbi.nlm.nih.gov/33903276
9,33846843,yes,https://pubmed.ncbi.nlm.nih.gov/33846843
10,31087408,no,https://pubmed.ncbi.nlm.nih.gov/31087408
11,32233847,no,https://pubmed.ncbi.nlm.nih.gov/32233847
12,32928498,yes,https://pubmed.ncbi.nlm.nih.gov/32928498
13,31087380,no,https://pubmed.ncbi.nlm.nih.gov/31087380
14,35445176,maybe,https://pubmed.ncbi.nlm.nih.gov/35445176
15,36436958,no,https://pubmed.ncbi.nlm.nih.gov/36436958
16,30392596,no,https://pubmed.ncbi.nlm.nih.gov/30392596
17,32072386,no,https://pubmed.ncbi.nlm.nih.gov/32072386
18,30559558,yes,https://pubmed.ncbi.nlm.nih.gov/30559558
19,37543900,no,https://pubmed.ncbi.nlm.nih.gov/37543900
20,32755376,maybe,https://pubmed.ncbi.nlm.nih.gov/32755376
21,36900021,no,https://pubmed.ncbi.nlm.nih.gov/36900021
22,35415047,no,https://pubmed.ncbi.nlm.nih.gov/35415047
23,36524737,no,https://pubmed.ncbi.nlm.nih.gov/36524737
24,35855197,no,https://pubmed.ncbi.nlm.nih.gov/35855197
25,33250296,no,https://pubmed.ncbi.nlm.nih.gov/33250296
26,31352554,yes,https://pubmed.ncbi.nlm.nih.gov/31352554
27,29768286,no,https://pubmed.ncbi.nlm.nih.gov/29768286
28,34221643,no,https://pubmed.ncbi.nlm.nih.gov/34221643
29,33074785,no,https://pubmed.ncbi.nlm.nih.gov/33074785
30,36409422,no,https://pubmed.ncbi.nlm.nih.gov/36409422
31,35169408,yes,https://pubmed.ncbi.nlm.nih.gov/35169408
32,33180267,no,https://pubmed.ncbi.nlm.nih.gov/33180267
33,35142103,no,https://pubmed.ncbi.nlm.nih.gov/35142103
34,32096789,no,https://pubmed.ncbi.nlm.nih.gov/32096789
36,30392595,yes,https://pubmed.ncbi.nlm.nih.gov/30392595
37,32008216,no,https://pubmed.ncbi.nlm.nih.gov/32008216
38,32748294,no,https://pubmed.ncbi.nlm.nih.gov/32748294
39,32081573,no,https://pubmed.ncbi.nlm.nih.gov/32081573
40,32665191,no,https://pubmed.ncbi.nlm.nih.gov/32665191
41,32101458,no,https://pubmed.ncbi.nlm.nih.gov/32101458
42,31280425,yes,https://pubmed.ncbi.nlm.nih.gov/31280425
43,31015391,yes,https://pubmed.ncbi.nlm.nih.gov/31015391
44,33879660,no,https://pubmed.ncbi.nlm.nih.gov/33879660
45,32822113,no,https://pubmed.ncbi.nlm.nih.gov/32822113
46,31587961,no,https://pubmed.ncbi.nlm.nih.gov/31587961
48,30607630,no,https://pubmed.ncbi.nlm.nih.gov/30607630
49,29402490,no,https://pubmed.ncbi.nlm.nih.gov/29402490
50,37143645,no,https://pubmed.ncbi.nlm.nih.gov/37143645
51,37565883,no,https://pubmed.ncbi.nlm.nih.gov/37565883
52,32609452,no,https://pubmed.ncbi.nlm.nih.gov/32609452
53,34219706,no,https://pubmed.ncbi.nlm.nih.gov/34219706
54,33857015,yes,https://pubmed.ncbi.nlm.nih.gov/33857015
55,33001739,yes,https://pubmed.ncbi.nlm.nih.gov/33001739
56,33360004,no,https://pubmed.ncbi.nlm.nih.gov/33360004
57,35751940,no,https://pubmed.ncbi.nlm.nih.gov/35751940
58,37735939,no,https://pubmed.ncbi.nlm.nih.gov/37735939
59,33257364,no,https://pubmed.ncbi.nlm.nih.gov/33257364
60,35187043,no,https://pubmed.ncbi.nlm.nih.gov/35187043
61,31486176,no,https://pubmed.ncbi.nlm.nih.gov/31486176
62,31743545,no,https://pubmed.ncbi.nlm.nih.gov/31743545
63,34759172,no,https://pubmed.ncbi.nlm.nih.gov/34759172
64,30401890,no,https://pubmed.ncbi.nlm.nih.gov/30401890
65,36897051,yes,https://pubmed.ncbi.nlm.nih.gov/36897051
66,32477552,no,https://pubmed.ncbi.nlm.nih.gov/32477552
67,33650727,yes,https://pubmed.ncbi.nlm.nih.gov/33650727
68,32629735,no,https://pubmed.ncbi.nlm.nih.gov/32629735
69,34304607,no,https://pubmed.ncbi.nlm.nih.gov/34304607
70,37153030,no,https://pubmed.ncbi.nlm.nih.gov/37153030
72,32156924,no,https://pubmed.ncbi.nlm.nih.gov/32156924
