Index,PubID,Result,Links
1,33762733,yes,https://pubmed.ncbi.nlm.nih.gov/33762733
2,33227350,no,https://pubmed.ncbi.nlm.nih.gov/33227350
3,36843910,yes,https://pubmed.ncbi.nlm.nih.gov/36843910
4,30602573,no,https://pubmed.ncbi.nlm.nih.gov/30602573
5,36998141,no,https://pubmed.ncbi.nlm.nih.gov/36998141
6,37125245,yes,https://pubmed.ncbi.nlm.nih.gov/37125245
7,33528280,yes,https://pubmed.ncbi.nlm.nih.gov/33528280
8,30324639,no,https://pubmed.ncbi.nlm.nih.gov/30324639
9,31307925,no,https://pubmed.ncbi.nlm.nih.gov/31307925
10,31803945,yes,https://pubmed.ncbi.nlm.nih.gov/31803945
11,31953139,no,https://pubmed.ncbi.nlm.nih.gov/31953139
12,31542739,no,https://pubmed.ncbi.nlm.nih.gov/31542739
13,33402301,yes,https://pubmed.ncbi.nlm.nih.gov/33402301
14,35764547,yes,https://pubmed.ncbi.nlm.nih.gov/35764547
15,33970396,yes,https://pubmed.ncbi.nlm.nih.gov/33970396
16,31251928,no,https://pubmed.ncbi.nlm.nih.gov/31251928
17,29702297,no,https://pubmed.ncbi.nlm.nih.gov/29702297
18,32514684,yes,https://pubmed.ncbi.nlm.nih.gov/32514684
19,34044785,no,https://pubmed.ncbi.nlm.nih.gov/34044785
20,33076203,maybe,https://pubmed.ncbi.nlm.nih.gov/33076203
21,31668391,yes,https://pubmed.ncbi.nlm.nih.gov/31668391
