ID,Summary
34707048,"A 65-year-old man experienced cough and shortness of breath 3 days after receiving the first dose of the Pfizer-BioNTech coronavirus disease 2019 (COVID-19) vaccine. Chest X-ray revealed bilateral infiltrates, and the desaturation deteriorated rapidly. The symptoms and radiographic abnormalities rapidly improved after the initiation of corticosteroid therapy. Intradermal testing of the Pfizer-BioNTech COVID-19 vaccine showed a delayed positive reaction. Based on these findings, the patient was diagnosed with COVID-19 vaccine-induced pneumonitis. The timing of the onset of pneumonitis after vaccination and the results of intradermal testing suggest that Type IV hypersensitivity against COVID-19 vaccine may have been responsible for this clinical condition."
32398569,"The novel severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pandemic has spread rapidly across the globe. In contrast to initial reports, recent studies suggest that children are just as likely as adults to become infected with the virus but have fewer symptoms and less severe disease. In this review, we summarize the epidemiologic and clinical features of children infected with SARS-CoV-2 reported in pediatric case series to date. We also summarize the perinatal outcomes of neonates born to women infected with SARS-CoV-2 in pregnancy. We found 11 case series including a total of 333 infants and children. Overall, 83% of the children had a positive contact history, mostly with family members. The incubation period varied between 2 and 25 days with a mean of 7 days. The virus could be isolated from nasopharyngeal secretions for up to 22 days and from stool for more than 30 days. Co-infections were reported in up to 79% of children (mainly mycoplasma and influenza). Up to 35% of children were asymptomatic. The most common symptoms were cough (48%; range 19% -100%), fever (42%; 11% -100%) and pharyngitis (30%; 11% -100%). Further symptoms were nasal congestion, rhinorrhea, tachypnoea, wheezing, diarrhea, vomiting, headache and fatigue. Laboratory test parameters were only minimally altered. Radiologic findings were unspecific and included unilateral or bilateral infiltrates with, in some cases, ground-glass opacities or consolidation with a surrounding halo sign. Children rarely needed admission to intensive care units (3%), and to date, only a small number of deaths have been reported in children globally. Nine case series and 2 case reports described outcomes of maternal SARS-CoV-2 infection during pregnancy in 65 women and 67 neonates. Two mothers (3%) were admitted to intensive care unit. Fetal distress was reported in 30% of pregnancies. Thirty-seven percent of women delivered preterm. Neonatal complications included respiratory distress or pneumonia (18%), disseminated intravascular coagulation (3%), asphyxia (2%) and 2 perinatal deaths. Four neonates (3 with pneumonia) have been reported to be SARS-CoV-2 positive despite strict infection control and prevention procedures during delivery and separation of mother and neonates, meaning vertical transmission could not be excluded."
31491072,"Background: E-cigarettes are battery-operated devices that heat a liquid and deliver an aerosolized product to the user. Pulmonary illnesses related to e-cigarette use have been reported, but no large series has been described. In July 2019, the Wisconsin Department of Health Services and the Illinois Department of Public Health received reports of lung injury associated with the use of e-cigarettes (also called vaping) and launched a coordinated public health investigation. (1) We describe the investigation of this outbreak and the findings of the investigation."
37780871,"Background Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) virus-associated pneumonia and acute respiratory distress syndrome (ARDS) were often associated with hyperinflammation and elevation of several serum inflammatory markers but usually less than what is observed in non-coronavirus disease (COVID) ARDS. Elevated inflammatory markers such as C-reactive protein, interleukin (IL) -6, etc., are associated with severe infection. This study identified subphenotypes of COVID-19 ARDS patients by latent profile analysis in a cohort of Indian patients. Methods Data of n = 233 adult Indian patients with laboratory-confirmed SARS-CoV-2 infection admitted to a tertiary care teaching hospital were analyzed in this retrospective study. Only patients with acute respiratory failure (defined by partial pressure of oxygen / fraction of inspired oxygen ratio < 200 mm Hg) and chest X-ray showing bilateral infiltrates were included. Results The patients' mean (standard deviation) age was 53.3 (14.9) years, and 62% were male. A two subphenotypic model was formulated based on the lowest Bayesian information criterion. Neutrophil-to-lymphocyte ratio and serum IL-6 were latent variables in that model (entropy 0.91). The second phenotype (hyperinflammatory) had lower platelet count (p = 0.02), higher serum creatinine (p = 0.004), higher C-reactive protein (p = 0.001), higher ferritin (p < 0.001), and serum lactate dehydrogenase (p = 0.009). Age-adjusted hospital mortality (p = 0.007), duration of hospital stay (p < 0.001), and duration of intensive care unit stay (p < 0.001) were significantly higher in the second subphenotype. Conclusion Two distinct but overlapping subphenotypes were identified in SARS-CoV-2-associated respiratory failure. Hyperinflammatory subphenotype was associated with significantly poor short-term outcomes."
32317601,"Objectives: The 2015 definition for pediatric acute respiratory distress syndrome did not require the presence of bilateral infiltrates. We tested the hypothesis that pediatric patients meeting oxygenation criteria for pediatric acute respiratory distress syndrome but without bilateral infiltrates would have different inflammatory biomarker levels and clinical outcomes than those with bilateral infiltrates. (1) Methods: We performed a retrospective cohort study of children admitted to the pediatric intensive care unit with a diagnosis of acute respiratory distress syndrome. (2) Results: Of the 535 patients included, the median age was 2 years (interquartile range, 1-5 years), and the median Pediatric Risk of Mortality III score was 5 (interquartile range, 3-8)."
31033882,"Background: Acute respiratory distress syndrome (ARDS) following trauma is historically associated with crystalloid and blood product exposure. Advances in resuscitation have occurred over the last decade, but their impact on ARDS is unknown. We sought to investigate predictors of postinjury ARDS in the era of hemostatic resuscitation. (1) Methods: We performed a retrospective cohort study of adult trauma patients admitted to a Level I trauma center from January 1, 2010 to December 31, 2015. (2) Results: Of the 4,040 patients, 1,004 (28%) developed ARDS."
33067060,"Background: No set guidelines to guide disposition decisions from the emergency department (ED) in patients with COVID-19 exist. Our goal was to determine characteristics that identify patients at high risk for adverse outcomes who may need admission to the hospital instead of an observation unit. (1) Methods: We conducted a retrospective cohort study of patients with COVID-19 admitted to the ED of a tertiary care hospital from March 1, 2020, to April 30, 2020."
32970368,"Objective: Adolescent e-cigarette use has risen to epidemic levels in the US, revealing a new phenomenon of e-cigarette vaping-associated lung injury (EVALI). It is important to better characterize EVALI in critically ill adolescents as this is a vulnerable and rapidly growing demographic. (1) We sought to characterize the clinical characteristics and outcomes of critically ill adolescents with EVALI. (2) Methods: We conducted a retrospective cohort study of adolescents admitted to the pediatric intensive care unit (PICU) at a tertiary care children's hospital from January 1, 2015, to December 31, 2017."
32586724,"Aim: Previous studies have suggested a more frequent and severe course of novel coronavirus SARS-CoV-2 infection in cancer patients undergoing active oncologic treatment. Our aim was to describe the characteristics of the disease in this population and to determine predictive factors for poor outcome in terms of severe respiratory distress (acute respiratory distress syndrome [ARDS]) or death. (1) Methods: We conducted a retrospective study of all patients with COVID-19 admitted to our intensive care unit (ICU) between March 1, 2020, and April 30, 2020."
31679201,"Acute respiratory distress syndrome (ARDS) is a potentially life-threatening condition for a many patients. The associated mortality rate may exceed 50% in some cases. The etiopathogenesis of the syndrome remains unclear, and in Greece the exact number of people suffering or dying of ARDS each year is unknown. In this study, we sought to record the clinical characteristics and outcomes of all patients with laboratory confirmed ARDS. This is a retrospective single-center observational study, conducted in mixed, closed-type ICU with 12 beds at a Greek public health system hospital. The medical records of patients admitted to the ICU from January 1, 2015, until December 31, 2016, were retrospectively studied, and statistical analyses were performed using SPSS version 22.0 software. Patients were assessed using the Fisher exact test assuming variances. All tests were two-tailed. In total, 15 patients developed ARDS (5.4%). According to the existence of radiographic pulmonary edema image with bilateral infiltrates, 12 patients were classified in the early phase of the syndrome described by the term exudative phase and 3 patients were classified in the third stage of final fibrosis (fibrotic stage). According to the Fisher test, there is a significant correlation between age and outcome. The incidence of the syndrome among hospitalized patients in ICU is in line with the current literature, while the main predisposing factor in this study was acute pancreatitis."
34130236,Introduction: Chest radiology provides an opportunity to better understand the diagnostic characteristics of e-cigarette or vaping product use associated lung injury (EVALI). This systematic review aimed to summarize the radiological findings associated with EVALI reported in the literature. (1) Methods: A systematic review of the literature was performed using the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. (2) Results: A total of 13 studies were included in this review.
31627214,"Background: An outbreak of Nipah virus (NiV) disease occurred in the Kozhikode district of Kerala State in India in May 2018. Several cases were treated at the emergency medicine department (ED) of the Government Medical College, Kozhikode (GMCK). The clinical manifestations and outcome of these cases are described. (1) The aim of this study was to describe the clinical presentation and outcome of patients with NiV disease admitted to the ED of GMCK."
31804206,"Purpose - to improve the results of reconstructive interventions on the aorta by improving methods for treating respiratory distress syndrome. The study included 15 men and 4 women, the median age was 48 ± 4 years. In all patients, on the basis of a clinical and instrumental study and in accordance with the AECC criteria, acute lung injury syndrome (ALIS) was diagnosed, and in fourteen patients (73,7%), the severity corresponded to acute respiratory distress syndrome (ARDS). The diagnosis of ARDS was established on the basis of generally accepted criteria: acute onset; the presence of bilateral infiltrates on the chest radiograph; a decrease in the PaO2 / FiO2 index of less than 300 mm hg. art.; the absence of signs of left ventricular failure. To maintain normal oxygen delivery values, we ensured a hemoglobin level of at least 100 g / l. In cases of heart failure (HF), inotropic support was performed. Basic therapy provided for the maintenance of adequate oxygen delivery, for this a hemoglobin level of at least 100 g / l was provided, and in the development of HF, inotropic support was provided. When analyzing the timing of administration and the effectiveness of surfactant therapy, there is a tendency to a more significant increase in the PaO2 / FiO2 index with the early introduction of surfactant. When using surfactant, mortality in cases of ARDS was 25,0-40,0%, and the time of respiratory support in patients was 136 ± 57 hours. Endobronchial administration of a surfactant agent is a pathogenically reasonable pharmacological method of intensive therapy of acute respiratory distress syndrome in the postoperative period following aortic interventions. Administration of surfactant therapy leads to a significant reduction in the terms of recovery of oxygenation, respiratory therapy and the stay of patients in the ICU."
34637995,"Background: Many patients with Coronavirus disease-2019 (Covid-19) present with radiological evidence of pneumonia. Because it is difficult to determine co-existence of bacterial pneumonia, many of these patients are initially treated with antibiotics. We compared the rates of bacterial infections and mortality in Covid-19 patients with pulmonary infiltrates versus patients diagnosed with 'pneumonia' the year previously. (1) Methods: We retrospectively reviewed the medical records of patients with confirmed Covid-19 admitted to the University of Michigan Medical Center from March 1, 2020 to April 30, 2020."
32730234,"BACKGROUND As the severe acute respiratory syndrome coronavirus 2 (SARS CoV2) spreads around the world infecting people of all ages, clinicians and researchers are working to gather data on the presentation of coronavirus disease (COVID-19). Further study is necessary to better diagnose and treat COVID-19 patients. CASE REPORT We describe the case of an 8-year-old boy admitted with status epilepticus, who also tested positive for COVID-19, while afebrile, with no initial respiratory symptoms. Benzodiazepines were given per treatment guidelines, abating the seizure activity. He subsequently developed respiratory distress and desaturation requiring temporary emergent intubation. All clinical symptoms resolved within a few hours. Results of a computed tomography (CT) scan of the brain were within normal limits. Results of a 24-h electroencephalogram (EEG) were abnormal, indicative of diffuse cerebral dysfunction. As a result of intubation and findings of bilateral infiltrates on chest x-ray, a COVID-19 test was administered and the result was positive. CONCLUSIONS For proper diagnosis and treatment, patients and clinicians should be aware that COVID-19 may not present in the typical fashion of respiratory distress and fever. The present case suggests a rare neurological presentation of COVID-19."
32449972,"Coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome-coronavirus 2 (SARS-CoV-2) is spreading at a rapid pace, and the World Health Organization declared it as pandemic on 11 March 2020. Mycoplasma pneumoniae is an ""atypical"" bacterial pathogen commonly known to cause respiratory illness in humans. The coinfection from SARS-CoV-2 and mycoplasma pneumonia is rarely reported in the literature to the best of our knowledge. We present a study in which 6 of 350 patients confirmed with COVID-19 were also diagnosed with M. pneumoniae infection. In this study, we described the clinical characteristics of patients with coinfection. Common symptoms at the onset of illness included fever (six [100%] patients); five (83.3%) patients had a cough, shortness of breath, and fatigue. The other symptoms were myalgia (66.6%), gastrointestinal symptoms (33.3% -50%), and altered mental status (16.7%). The laboratory parameters include lymphopenia, elevated erythrocyte sedimentation rate, C-reactive protein, lactate dehydrogenase, interleukin-6, serum ferritin, and D-dimer in all six (100%) patients. The chest X-ray at presentation showed bilateral infiltrates in all the patients (100%). We also described electrocardiogram findings, complications, and treatment during hospitalization in detail. One patient died during the hospital course."
32128062,"Introduction: Streptococcus pneumoniae endocarditis (SPE) occurs in < 3% of all EI cases due to the evolution of penicillin and vaccination. However, immunocompromised and unvaccinated patients are still at grave risk. Case: A 58-year-old African American male who used alcohol and intravenous (IV) drugs presented with confusion, fever, and hemoptysis. He had coarse rhonchi with a grade 2 / 5 holosystolic apical murmur. CT chest showed diffuse bilateral infiltrates. Blood cultures were positive for pansensitive Streptococcus pneumoniae. Echocardiogram demonstrated large vegetations on the anterior and posterior leaflets of the mitral valve with flail leaflet and severe eccentric mitral regurgitation. Patient was started on IV ceftriaxone, but after 3 weeks of therapy, he wished to leave against medical advice. He was discharged on combination oral therapy with successful resolution of SPE on follow-up. Discussion: Invasive pneumococcus is highly virulent causing irreversible valvular destruction or death. IV beta-lactams are first-line treatment, but there are currently no guideline-recommended alternatives for oral therapy. Recent data suggest partial oral therapy may be noninferior to IV only therapy. Conclusion: Switching to oral combination antibiotics after at least 2 weeks of IV therapy is an acceptable alternative to treat SPE."
34620968,"COVID-19 pandemic led to a worldwide increase of hospitalizations for interstitial pneumonia with thrombosis complications, endothelial injury and multiorgan disease. Common CT findings include lung bilateral infiltrates, bilateral ground-glass opacities and / or consolidation whilst no current laboratory parameter consents rapidly evaluation of COVID-19 risk and disease severity. In the present work we investigated the association of sFLT-1 and CA 15.3 with endothelial damage and pulmonary fibrosis. Serum sFlt-1 has been associated with endothelial injury and sepsis severity, CA 15.3 seems an alternative marker for KL-6 for fibrotic lung diseases and pulmonary interstitial damage. We analysed 262 SARS-CoV-2 patients with differing levels of clinical severity; we found an association of serum sFlt-1 (ROC AUC 0.902, decision threshold > 90.3 pg / mL, p < 0.001 Sens. 83.9% and Spec. 86.7%) with presence, extent and severity of the disease. Moreover, CA 15.3 appeared significantly increased in COVID-19 severe lung fibrosis (ICU vs NON-ICU patients 42.6 ± 3.3 vs 25.7 ± 1.5 U / mL, p < 0.0001) and was associated with lung damage severity grade (ROC AUC 0.958, decision threshold > 24.8 U / mL, p < 0.0001, Sens. 88.4% and Spec. 91.8%). In conclusion, serum levels of sFlt-1 and CA 15.3 appeared useful tools for categorizing COVID-19 clinical stage and may represent a valid aid for clinicians to better personalise treatment."
33256382,"Hyperimmune plasma from Covid-19 convalescent is a potential treatment for severe Covid-19. We conducted a multicenter one arm proof of concept interventional study. Patients with Covid-19 disease with moderate-to-severe Acute Respiratory Distress Syndrome, elevated C-reactive Protein and need for mechanical ventilation and / or CPAP were enrolled. One to three 250-300 ml unit of hyperimmune plasma (neutralizing antibodies titer ≥ 1: 160) were administered. Primary outcome was 7-days hospital mortality. Secondary outcomes were PaO2 / FiO2, laboratory and radiologic changes, as well as weaning from mechanical ventilation and safety. The study observed 46 patients from March, 25 to April, 21 2020. Patients were aged 63, 61% male, of them, 30 were on CPAP and 7 intubated. PaO2 / FiO2 was 128 (SD 47). Bilateral infiltrates on chest X-ray was present in 36 patients (84%). Symptoms and ARDS duration were 14 (SD 7) and 6 days (SD 3). Three patients (6.5%) died within 7 days as compared to an expected 15% from the National Statistics and 30% from a small concurrent cohort of 23 patients. The upper one-sided 90% CI was 13.9%, allowing to reject the null hypothesis of a 15% mortality. PaO2 / FiO2 increased by 112 units (95% CI 82 to142) in survivors, the chest radiogram severity decreased in 23% (95% CI 5% to 42%); CRP, Ferritin and LDH decreased by 60, 36 and 20% respectively. Weaning from CPAP was obtained in 26 / 30 patients and 3 / 7 were extubated. Five serious adverse events occurred in 4 patients (2 likely, 2 possible treatment related). In conclusion, Hyperimmune plasma in Covid-19 shows promising benefits, to be confirmed in a randomized controlled trial. This proof of concept study could open to future developments including hyperimmune plasma banking, development of standardized pharmaceutical products and monoclonal antibodies."
37363457,"Ischemic stroke is a recognized neurological consequence of an acute coronavirus disease 2019 (COVID-19) infection. Severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) directly infects endothelial cells, generating widespread endothelial inflammation. This may be the mechanism leading to an ischemic stroke. Infection with SARS-CoV-2 and inflammatory responses cause vascular damage, hypercoagulability, thrombin activation, platelet aggregation, and plaque shedding as a result of hemodynamic alterations, which increase the risk of ischemic stroke."
33103720,"Background: Advanced age is a well-known risk factor for poor prognosis in COVID-19. However, few studies have specifically focused on very old inpatients with COVID-19. This study aims to describe the clinical characteristics of very old inpatients with COVID-19 and identify risk factors for in-hospital mortality at admission. (1) Methods: This retrospective study included all patients aged ≥ 80 years admitted to the Department of Infectious Diseases, Beijing Chao-Yang Hospital, Capital Medical University, from January 1, 2020, to February 28, 2020."
33198954,"Bilateral diffuse infiltrates on chest imaging can present a diagnostic challenge due to a broader differential diagnosis which includes pulmonary and non-pulmonary causes. Malignancy is generally not considered under differential diagnosis at the time of initial presentation. Here we present a case of primary adenocarcinoma of lung manifesting as diffuse bilateral infiltrates on imaging. Our case is unique in regards to its acute presentation, rapid progression to respiratory failure, ultimately leading to the demise of the patient. This indicates the aggressive nature of this malignancy and its variable presentation, like male gender and young age, thus emphasizing the importance of entertaining malignancy in such presentations, especially if there is no response to conventional antibiotic therapy."
