Index,PubID,Result,Links
1,29939533,no,https://pubmed.ncbi.nlm.nih.gov/29939533
2,34336618,no,https://pubmed.ncbi.nlm.nih.gov/34336618
3,32580323,yes,https://pubmed.ncbi.nlm.nih.gov/32580323
4,37565058,yes,https://pubmed.ncbi.nlm.nih.gov/37565058
5,36973036,yes,https://pubmed.ncbi.nlm.nih.gov/36973036
6,31164485,maybe,https://pubmed.ncbi.nlm.nih.gov/31164485
7,33902222,no,https://pubmed.ncbi.nlm.nih.gov/33902222
8,31218294,yes,https://pubmed.ncbi.nlm.nih.gov/31218294
9,36112265,yes,https://pubmed.ncbi.nlm.nih.gov/36112265
10,36527981,yes,https://pubmed.ncbi.nlm.nih.gov/36527981
11,30554695,yes,https://pubmed.ncbi.nlm.nih.gov/30554695
12,32032028,yes,https://pubmed.ncbi.nlm.nih.gov/32032028
13,30863755,no,https://pubmed.ncbi.nlm.nih.gov/30863755
14,32533888,no,https://pubmed.ncbi.nlm.nih.gov/32533888
15,34922610,no,https://pubmed.ncbi.nlm.nih.gov/34922610
16,34794294,no,https://pubmed.ncbi.nlm.nih.gov/34794294
