ID,Summary
30990294,"Palpable breast masses, mastalgia, and nipple discharge are commonly encountered symptoms in outpatient practice, causing significant patient anxiety and precipitating medical consultation. Targeted ultrasonography localized to discrete areas of the breast can be used alone to evaluate focal breast pain in women younger than 30 years, and as an adjunct to mammography in women 30 years and older."
33178912,"Differently from lactational (milk production) and physiological (white, green, or yellow), which are usually bilateral and involving multiple ducts, pathologic nipple discharge (PND) is a spontaneous commonly single-duct and unilateral, clear, serous, or bloody secretion. Galactography is an invasive technique that may cause discomfort and pain; it can be performed only when the duct discharge is demonstrated at the time of the study, with incomplete/failed examination rate up to 15% and a difficult differentiation between malignant and benign lesions."
32816260,"These changes can give rise to some unique disorders during pregnancy , puerperium and lactation or exaggerate pre-existing conditions. Open incision and drainage of lactational abscess is rarely required, any lactational abscess should be treated with appropriate antibiotics and ultrasound guided aspiration of the pus."
35760711,
36047541,We investigated the value of adding ductography to ultrasound (US) for evaluating pathologic nipple discharge in patients with negative mammography findings.
37733618,"Breast MRI has high sensitivity and negative predictive value, making it well suited to problem solving when other imaging modalities or physical examinations yield results that are inconclusive for the presence of breast cancer. The role of MRI in characterizing calcifications is controversial, and management of calcifications should depend on their mammographic appearance because ductal carcinoma in situ may not appear enhancing on MR images."
33295815,"Because of its high sensitivity in detecting breast malignancy and its biopsy capability, MRI is increasingly used in lieu of ductography. Although central duct excision is the current standard for evaluation of malignancy in patients with pathologic nipple discharge, studies suggest that, given the high negative predictive value of MRI, surveillance may be a reasonable alternative to surgery."
33903276,"It is performed on patients who have pathologic nipple discharge to locate abnormalities in the ducts and guide surgical excision of lesions. This article discusses when and how ductography should be performed, normal and abnormal findings on ductograms, and some conditions commonly diagnosed with ductography."
33846843,Objectives: To evaluate the diagnostic accuracy of breast MRI in identifying lesions requiring excision for patients with suspicious nipple discharge but normal mammograms and ultrasounds.
31087408,"Objective: To determine the utility of ductography in conjunction with mammography and ultrasound in patients with pathologic nipple discharge, and the incremental role of MRI after triple-modality evaluation."
32233847,"Introduction: Between 16,000 and 48,000 women are estimated to present to UK breast clinics with nipple discharge each year. The aim of this study was to assess the rate of malignancy in women presenting with unilateral nipple discharge, and to evaluate the role of examination, imaging and cytology in reliably predicting outcome."
32928498,Aim: To correlate solitary dilated ducts (SDDs) detected by mammography with ultrasound and histopathological findings of intraductal lesions and evaluate the association with invasive or in situ breast carcinoma.
31087380,Purpose: To compare sensitivities and specificities of ductography to noninvasive imaging studies in determining the cause of nipple discharge and assess the value of ductography on the basis of pathologic results.
35445176,"Objective: We aimed to investigate mammography (MG), ultrasound (US), and magnetic resonance imaging (MRI) findings of papillary breast carcinoma subtypes and to compare the diagnostic features and performance of the imaging method in distinguishing subtypes."
36436958,"Evidence-based guidelines were used to evaluate breast imaging modalities for appropriateness based on patient age and gender. For males or females 30 to 39 years of age, mammography/DBT or breast ultrasound is performed based on institutional preference and individual patient considerations."
30392596,"However, in the absence any accompanying suspicious clinical finding (eg, lump or nipple discharge), the association with malignancy is very low (0%-3.0%). In cases of pain that is clinically significant (focal and noncyclical), imaging with mammography, digital breast tomosynthesis (DBT), and ultrasound are appropriate, depending on the patient's age."
32072386,"However, histo-anatomical diversities with female breast lead to many differences regarding the frequency and presentation of diseases, the radiologic appearance of lesions, the diagnostic algorithm, and malignity features. This article mainly focuses on emphasizing the results of basic histo-anatomical differences of male and female breasts, classifying male breast lesions, covering the spectrum of male breast diseases, and assisting radiologists in recognizing the imaging findings, in interpreting them through a holistic approach, in making a differential diagnosis, and in being a part of proper patient management."
30559558,"Sarcomas of the breast belong to a heterogeneous group of breast tumors of mesenchymal origin, without epithelial components. For instance, a solitary mass showing rapid growth, with circumscribed or indistinct margins and, a complex (solid-cystic) or heterogeneous echotexture, without axillary lymph node involvement, can raise the suspicion of sarcoma."
37543900,"Background: Nipple discharge is a common finding which may be a symptom of breast cancer, but it is mostly caused by benign causes. A surgical biopsy followed by a histopathological examination is considered to be the gold standard for the diagnosis of pathological nipple discharge."
32755376,"During pregnancy and lactation, the breast undergoes unique changes that manifest as varied clinical and imaging findings. Understanding the expected physiologic changes of the breast as well as recognizing the best imaging modalities for a given clinical scenario can help the radiologist identify the abnormalities arising during this time."
36900021,"no studies have evaluated whether any clinicopathological or imaging characteristics of breast papillary lesions are associated with pathological nipple discharge (PND). Central location, intraductal nature, hyper/isoechoic pattern, and ductal change were more frequent in the PND group (p = 0.003, p < 0.001, p < 0.001, and p < 0.001, respectively)."
35415047,Therefore having a background on how to manage is necessary for appropriately identifying and diagnosing the underlying etiology. It can be difficult to identify a source/cause with mammography due to decreased sensitivity with also variable results seen with ultrasound.
36524737,"Twenty patients with pathologic nipple discharge underwent conventional galactography and contrast-enhanced ultrasound (CEUS) galactography. The detective rates of intraductal papilloma by conventional galactography and CEUS galactography were 92.31% and 100%, respectively."
35855197,Objective: The purpose of this study was to analyze the capabilities of ductography (DG) to navigate stereotactic core-needle biopsy (sCNB) for localizing and differentiating intraductal benign and malignant proliferations of the breast in patients with pathological nipple discharge (PND).
33250296,Purpose: The purpose of this study is to examine the correlation between presenting clinical symptoms and imaging findings in men with breast cancer.
31352554,Introduction: The aim of this study was to determine the ability of MRI to identify and assess the extent of disease in patients with pathological nipple discharge (PND) with an occult malignancy not evident on standard pre-operative evaluation with mammography and ultrasound.
29768286,Purpose: This study aimed to compare the diagnostic performance of breast ultrasonography (US) with that of galactography in the detection of lesions in patients with pathologic nipple discharge.
34221643,"Ductal carcinoma in situ (DCIS) is a commonly encountered malignancy, accounting for approximately 20% of new breast cancer diagnoses in the United States. Breast magnetic resonance imaging (MRI), although less readily available than mammography and ultrasound, is advantageous in detecting noncalcified DCIS, especially high grade DCIS, which may not develop microcalcifications."
