ID,Summary
32155645,"Progress in our understanding of the pathophysiology, prevention and treatment of necrotizing enterocolitis (NEC) has been hampered for many reasons. Included among these is the fact that what we are calling ""NEC"" is likely to represent different disease processes, which need to be delineated before evaluating individual pathogenic mechanisms and attempting to develop predictive and diagnostic biomarkers."
31810384,"Necrotizing enterocolitis is the leading cause of death due to gastrointestinal disease in preterm neonates, affecting 5–12% of neonates born at a very-low birth weight. Mortality rates among neonates requiring surgery are estimated to be 20–30%, mandating the development of non-invasive and reliable biomarkers to predict necrotizing enterocolitis before the onset of clinical signs."
31272578,"Ulcerative colitis (UC) is a chronic inflammatory bowel disease that can involve any aspect of the colon starting with mucosal inflammation in the rectum and extending proximally in a continuous fashion. However, in up to 15% of cases, patients in whom medical therapy fails or who have development of dysplasia secondary to their long-standing colitis will require surgical treatment."
30793842,"Necrotizing enterocolitis (NEC) is an acute inflammatory disease of the intestine which primarily affects preterm infants and is a leading cause of morbidity and mortality in the neonatal intensive care unit. From a clinical standpoint, and during the early course of the disease, NEC can be difficult to distinguish from other diseases and conditions common to the preterm infant, and this warrants the need for specific disease biomarkers."
30680646,"Bacterial colonization patterns in preterm infants differ from those of their term counterparts due to maternal microbial diversity, delivery mode, feeding methods, antibiotic use, and exposure to commensal microbiota and pathogens in the neonatal intensive care unit (NICU). Direct administration of probiotics to preterm infants has been shown to reduce the incidence of NEC, but is not without risk."
32085587,"This review aims to discuss the role of nutrition and feeding practices in necrotizing enterocolitis (NEC), NEC prevention, and its complications, including surgical treatment. There remain significant gaps in knowledge surrounding many of the nutritional aspects of NEC and more research is needed to determine optimal feeding approaches to prevent NEC, particularly in infants younger than 28 weeks and <1000 grams."
30864508,"Necrotizing enterocolitis (NEC) remains the most threatening gastrointestinal complication of prematurity leading to high mortality, morbidity and cost. Common complications of NEC include neurodevelopmental delay, failure to thrive, gastrointestinal problems including strictures and adhesions, cholestasis, short bowel syndrome with or without intestinal failure that can be difficult to manage."
33476530,"Necrotizing enterocolitis (NEC) is a devastating gastrointestinal disease of neonates, especially of preterm infants, with high morbidity and mortality. Therefore, the prevention and treatment of NEC are of great significance in improving survival rate and survival quality of neonates."
34654968,"Ultrasound has proved to be a useful modality for enhancing the diagnostic accuracy of necrotizing enterocolitis and associated complications. This article reviews the US features of necrotizing enterocolitis and highlights the role of US as a complement to radiographs, as well as the emerging use of contrast-enhanced US in necrotizing enterocolitis."
30974443,"Necrotizing enterocolitis (NEC) is a relatively common disease in very-low-birth-weight infants and is associated with high mortality and morbidity. Analysis of fecal volatile organic compounds, which shape the volatile metabolome and reflect microbiota function and host interaction, has been shown to be of interest in the diagnosis of NEC and late-onset sepsis."
34506326,Objective: The aim of this study was to determine which initial surgical treatment results in the lowest rate of death or neurodevelopmental impairment (NDI) in premature infants with necrotizing enterocolitis (NEC) or isolated intestinal perforation (IP).
36328610,"The Necrotizing Enterocolitis Surgery Trial (NEST) highlights the importance of distinguishing necrotizing enterocolitis (NEC) from spontaneous intestinal perforation (SIP) when developing surgical treatment plans. Further research is needed to increase the accuracy of this distinction, but even with our current abilities to do this initial laparotomy appears to be optimal for infants with presumed NEC."
31552207,"Small intestinal bacterial overgrowth (SIBO) is a heterogenous and poorly understood entity characterised by an excessive growth of select microorganisms within the small intestine. Risk factors such as acid-suppressive therapies, alterations in gastrointestinal motility and anatomy, as well as impoverished conditions, have been shown to predispose children to SIBO."
30868956,"Necrotizing enterocolitis (NEC) is an acquired severe disease of the digestive system affecting mostly premature babies, possibly fatal and frequently associated to systemic complications. Because of the severity of this condition and the possible long-term consequences on the child's development, many studies have aimed at preventing the occurrence of the primary events at the level of the bowel wall (ischemia and necrosis followed by sepsis) by modifying or manipulating the diet (breast milk versus formula) and/or the feeding pattern (time for initiation after birth, continuous versus bolus feeding, modulation of intake according clinical events)."
32855507,"One of the many challenges with necrotizing enterocolitis (NEC) remains our inability to make an accurate diagnosis of NEC. Ongoing studies using single or multi-omic approaches may help to characterize biomarkers that will aid in the prediction or early diagnosis of NEC, as well as differentiate other causes of severe bowel injury."
33664467,"Anemia of prematurity (AOP) is a common condition with a well-described chronology, nadir hemoglobin levels, and timeline of recovery. This review elaborates on the current state of the problem, its implication for the premature infant including association with subphysiologic cerebral tissue oxygenation, necrotizing enterocolitis, and retinopathy of prematurity."
