ID,Summary
33515391,"Background: The risk of sustaining a contra-lateral anterior cruciate ligament (C-ACL) injury after primary unilateral ACL injury is high. C-ACL injury often contributes to a further decline in function and quality of life, including failure to return to sport."
35896233,
34209445,"Blount's disease is an idiopathic developmental abnormality affecting the medial proximal tibia physis resulting in a multi-planar deformity with pronounced tibia varus. When non-operative treatment fails the deformities progress through skeletal maturity and can result in pain, gait abnormalities, premature medial compartment knee arthritis, and limb length discrepancy."
31466661,"Development of PTA is multifactorial and results from mechanical damage at the time of trauma, a cell-mediated inflammatory response, and abnormal articulation due to persistent malalignment or joint instability. Although some risk factors may be unavoidable, preventing the development of PTA of the knee after intra-articular fracture (IAF) requires restoring anatomic articulation and alignment."
37144623,Background and objectives: Bone resection and endoprosthetic reconstruction (EPR) in the setting of soft tissue sarcoma (STS) management is rare and incurs unique challenges.
35220230,
31897519,"Objective: To predict accurately whether a soft tissue mass was benign or malignant and to characterize its type using ultrasound, shear wave elastography and MRI. We hypothesized that with the addition of shear wave elastography, it would be possible to determine a threshold velocity value to classify a lesion as benign or malignant."
33451359,
31746635,
37109304,Background: The cortical desmoid (DFCI) of the posteromedial femoral condyle is considered an asymptomatic incidental finding in adolescents without clinical relevance. The aim of this study was to evaluate the clinical relevance of DFCI from both a tumor orthopedic and sports medicine point of view.
31165193,We report a case of a 16-year-old boy who presented a soft-tissue mass in the anterior compartment of the right thigh discovered by positron emission tomography/computed tomography within the work-up of unexplained prolonged inflammatory syndrome. Adjacent thick fascia enhancement of the vastus intermedius and the vastus lateralis muscles extending from the mass as a tail-like margin suggested the infiltrative spread of the tumor along the fascial plane.
33482754,"Background: Small soft tissue masses are often falsely assumed to be benign and resected with failure to achieve tumor-free margins. Therefore, this study retrospectively investigated the distribution of histopathologic diagnosis to be encountered in small soft tissue tumors (≤ 5 cm) in a large series of a tertiary referral center."
32451558,Objectives: To describe the radiographic and MRI features of histologically proven Langerhans cell histiocytosis (LCH) of the bone.
36934655,"The purpose of this study was to review litigation cases involving SCFE in the US, focusing on the type of litigation (professional, premise, or product liability), the outcome of the litigation and indemnity payouts."
32108489,"Objective: To determine whether the location of a small, indeterminate soft tissue mass within the subcutaneous compartment is related to its histological grade."
32590790,"Rationale: Pulmonary sclerosing pneumocytoma (PSP) is a rare benign tumor of the lung, mostly presented in Asian middle-aged women. On histopathology, it consists of cuboidal surface cells and stromal round cells, both of which are positive for thyroid transcription factor-1."
30817419,"Objective: In the 50 years since a premature partial physeal arrest (a physeal bar) was first excised from an epiphysis there have been no large in-depth studies reporting the results in patients followed to skeletal maturity. This paper reports the results of physeal bar resection surgery in a group of patients followed to skeletal maturity, documenting the restored growth of the affected physis, the affected bone, and the final limb-length discrepancy."
32950242,"They spread mostly sporadically (90%) and therefore are rarely associated to an underlying constitutional genetic disease (10%). However, predictive value of imaging exams still remains imperfect, and histological analysis by percutaneous image-guided biopsy and sometimes by surgical biopsy is often necessary."
35667602,"Although decreased bone formation can be seen at diagnosis, the underlying pathophysiology of suboptimal bone accrual remains poorly understood. Additional studies are needed to evaluate bone marrow composition in these patients and to elucidate further the inverse relationship between marrow adipocytes and osteogenesis, as well as the relationship between bone marrow adiposity and body composition."
31907587,
32354316,"The patient's medical diagnosis was Osgood-Schlatter disease, based on radiographs obtained at the initial pediatrician consultation. An MRI scan was obtained 2 weeks after starting physical therapy and revealed a bony lesion near the medial condyle of the right femur and damage to medial joint structures."
31158569,Objective: This study evaluated the clinical value of diffusion-weighted magnetic resonance imaging (DW-MRI) in the diagnosis and staging of congenital cholesteatoma (CC).
33938985,Introduction: Regional anesthesia (RA) is sometimes used to decrease pain and opioid consumption in distal femur fractures. The hypothesis of this study is that RA would be associated with decreased inpatient opioid consumption and outpatient opioid demand.
33484272,Objective: To identify magnetic resonance imaging (MRI) features which aid differentiation of low-grade chondral tumours (LGCT-enchondroma and grade 1 chondrosarcoma) from high-grade chondral tumours (HGCT) in patients with enchondromatosis.
30679114,Fat-free mass as well as lean soft tissue mass is a surrogate for skeletal muscle mass and is often used for the normalization of several physiological variables or for the diagnosing of low muscle mass in older adults. The purpose of this review is to examine the fat fraction percentage of white (subcutaneous) adipose tissue in adolescents and young/middle-aged/older adults measured by water-fat MRI and provide discussion on how the fat-free adipose tissue values from the water-fat separation method compare with the constant value used in previous studies.
37835554,"Synovial sarcomas are rare and highly aggressive soft-tissue sarcomas, primarily affecting adolescents and young adults aged 15-40 years. Nevertheless, the existence of non-aggressive features, such as gradual growth (with an average time to diagnosis of 2-4 years) and small size (initially measuring < 5 cm) with well-defined margins, can lead to an initial misclassification as a benign lesion."
31425335,"The purpose of this study was to evaluate and compare the complication rate and outcome after implementation of these changes. Despite a lower threshold for surgery for distal femur physeal fractures in the past decade, the complication rate is still high and unchanged at 40%, and presenting patients are older."
34176365,Extra-axial chordomas in the pediatric population are extremely rare and diagnostically challenging; only four cases have been previously reported with ages ranging from 13 to 20 years. Extra-axial chordomas share the same histopathological and immunohistochemical characteristics with their axial counterparts and should be considered in the differential diagnosis for any extra-axial bone or soft tissue mass with epithelioid morphology.
33506706,"Background and purpose - Fractures of the pelvis and femur are serious and potentially lethal injuries affecting primarily older, but also younger individuals. We investigated and compared incidence and mortality rates of pelvic, hip, femur shaft, and distal femur fractures in the Swedish adult population."
35224687,
30603771,Six new cases retrieved from the files of the Netherlands Committee on Bone Tumors were compared to the six cases described in the radiological literature.
29742917,Background: The value of magnetic resonance imaging (MRI) signs in differentiating Ewing sarcoma from osteomyelitis has not be thoroughly investigated.
32918112,"We present three adolescents with focal lesions of the distal femur that were shown to be benign aggregates of small lymphocytes and plasma cells of unknown origin. To our best knowledge, tumor or pseudotumoral epiphyseal lymphoid infiltrates as seen in these three patients have not previously been described."
35998238,"Purpose: During percutaneous pinning of the pediatric distal femur, iatrogenic vascular damage in the medial thigh is a frequent concern. This study describes a radiologic vascular safe zone that is easily visualized during surgery (wherein the superficial femoral vessels are safely posterior)."
36496339,"This paper identifies 2 patients that developed intravascular endothelial hyperplasia tumors which required surgical excision. A 38-year-old female with Multiple Sclerosis presented with complaints of persistent symptoms of pain to the 1st interspace, difficult ambulation and neuritis."
33237827,"Objectives: Congenital cholesteatomas originate from epithelial tissue present within the middle ear in patients with an intact tympanic membrane, no history of otologic surgery, otorrhea, or tympanic membrane perforation. In this study, we characterize the clinical course of patients diagnosed with isolated incudostapedial cholesteatoma (IIC) and review possible pathologic mechanisms."
33448027,Background and aims: Children with inflammatory bowel disease (IBD) generally show an alteration in their fat and soft tissue mass contents.
30480491,"Purpose To examine if shear-wave elastography (SWE) improves the accuracy of diagnosing soft-tissue masses as benign or malignant compared with US alone or in combination with MRI. SWV showed good diagnostic accuracy for lesions classified as benign or probably benign by US alone (AUC = 0.87 [95% confidence interval {CI}: 0.79, 0.95])."
