Index,PubID,Result,Links
1,33515391,yes,https://pubmed.ncbi.nlm.nih.gov/33515391
2,35896233,yes,https://pubmed.ncbi.nlm.nih.gov/35896233
3,34209445,no,https://pubmed.ncbi.nlm.nih.gov/34209445
4,31466661,yes,https://pubmed.ncbi.nlm.nih.gov/31466661
5,37144623,yes,https://pubmed.ncbi.nlm.nih.gov/37144623
6,35220230,no,https://pubmed.ncbi.nlm.nih.gov/35220230
7,31897519,no,https://pubmed.ncbi.nlm.nih.gov/31897519
8,33451359,no,https://pubmed.ncbi.nlm.nih.gov/33451359
9,31746635,no,https://pubmed.ncbi.nlm.nih.gov/31746635
10,37109304,no,https://pubmed.ncbi.nlm.nih.gov/37109304
11,31165193,maybe,https://pubmed.ncbi.nlm.nih.gov/31165193
12,33482754,no,https://pubmed.ncbi.nlm.nih.gov/33482754
13,32451558,yes,https://pubmed.ncbi.nlm.nih.gov/32451558
14,36934655,no,https://pubmed.ncbi.nlm.nih.gov/36934655
15,32108489,no,https://pubmed.ncbi.nlm.nih.gov/32108489
16,32590790,yes,https://pubmed.ncbi.nlm.nih.gov/32590790
17,30817419,no,https://pubmed.ncbi.nlm.nih.gov/30817419
18,32950242,no,https://pubmed.ncbi.nlm.nih.gov/32950242
19,35667602,no,https://pubmed.ncbi.nlm.nih.gov/35667602
20,31907587,yes,https://pubmed.ncbi.nlm.nih.gov/31907587
21,32354316,yes,https://pubmed.ncbi.nlm.nih.gov/32354316
22,31158569,no,https://pubmed.ncbi.nlm.nih.gov/31158569
23,33938985,no,https://pubmed.ncbi.nlm.nih.gov/33938985
24,33484272,no,https://pubmed.ncbi.nlm.nih.gov/33484272
25,30679114,no,https://pubmed.ncbi.nlm.nih.gov/30679114
26,37835554,no,https://pubmed.ncbi.nlm.nih.gov/37835554
27,31425335,no,https://pubmed.ncbi.nlm.nih.gov/31425335
28,34176365,yes,https://pubmed.ncbi.nlm.nih.gov/34176365
29,33506706,no,https://pubmed.ncbi.nlm.nih.gov/33506706
30,35224687,no,https://pubmed.ncbi.nlm.nih.gov/35224687
31,30603771,no,https://pubmed.ncbi.nlm.nih.gov/30603771
32,29742917,no,https://pubmed.ncbi.nlm.nih.gov/29742917
33,32918112,no,https://pubmed.ncbi.nlm.nih.gov/32918112
34,35998238,no,https://pubmed.ncbi.nlm.nih.gov/35998238
35,36496339,no,https://pubmed.ncbi.nlm.nih.gov/36496339
