Index,PubID,Result,Links
1,34865718,no,https://pubmed.ncbi.nlm.nih.gov/34865718
2,34236819,yes,https://pubmed.ncbi.nlm.nih.gov/34236819
3,34953653,no,https://pubmed.ncbi.nlm.nih.gov/34953653
4,35787766,yes,https://pubmed.ncbi.nlm.nih.gov/35787766
5,34332004,no,https://pubmed.ncbi.nlm.nih.gov/34332004
6,36899306,no,https://pubmed.ncbi.nlm.nih.gov/36899306
7,31462521,no,https://pubmed.ncbi.nlm.nih.gov/31462521
8,31445500,no,https://pubmed.ncbi.nlm.nih.gov/31445500
10,32371190,no,https://pubmed.ncbi.nlm.nih.gov/32371190
11,31311660,no,https://pubmed.ncbi.nlm.nih.gov/31311660
12,31539515,no,https://pubmed.ncbi.nlm.nih.gov/31539515
13,36775862,no,https://pubmed.ncbi.nlm.nih.gov/36775862
14,30916532,maybe,https://pubmed.ncbi.nlm.nih.gov/30916532
15,37817194,yes,https://pubmed.ncbi.nlm.nih.gov/37817194
16,34384685,yes,https://pubmed.ncbi.nlm.nih.gov/34384685
17,36229974,yes,https://pubmed.ncbi.nlm.nih.gov/36229974
18,33248999,no,https://pubmed.ncbi.nlm.nih.gov/33248999
19,32919619,no,https://pubmed.ncbi.nlm.nih.gov/32919619
20,36820718,no,https://pubmed.ncbi.nlm.nih.gov/36820718
21,33730864,yes,https://pubmed.ncbi.nlm.nih.gov/33730864
22,35099028,yes,https://pubmed.ncbi.nlm.nih.gov/35099028
23,30543643,no,https://pubmed.ncbi.nlm.nih.gov/30543643
24,32725668,yes,https://pubmed.ncbi.nlm.nih.gov/32725668
25,36229987,no,https://pubmed.ncbi.nlm.nih.gov/36229987
26,30273568,no,https://pubmed.ncbi.nlm.nih.gov/30273568
28,30455143,yes,https://pubmed.ncbi.nlm.nih.gov/30455143
30,34473023,no,https://pubmed.ncbi.nlm.nih.gov/34473023
31,34962463,yes,https://pubmed.ncbi.nlm.nih.gov/34962463
32,34473038,no,https://pubmed.ncbi.nlm.nih.gov/34473038
33,37199291,no,https://pubmed.ncbi.nlm.nih.gov/37199291
34,32275023,no,https://pubmed.ncbi.nlm.nih.gov/32275023
36,31094739,no,https://pubmed.ncbi.nlm.nih.gov/31094739
37,32550193,no,https://pubmed.ncbi.nlm.nih.gov/32550193
38,31056544,no,https://pubmed.ncbi.nlm.nih.gov/31056544
39,32439394,maybe,https://pubmed.ncbi.nlm.nih.gov/32439394
40,37482823,no,https://pubmed.ncbi.nlm.nih.gov/37482823
41,37426448,no,https://pubmed.ncbi.nlm.nih.gov/37426448
42,32726204,yes,https://pubmed.ncbi.nlm.nih.gov/32726204
43,37564968,no,https://pubmed.ncbi.nlm.nih.gov/37564968
44,30595262,no,https://pubmed.ncbi.nlm.nih.gov/30595262
45,31494138,no,https://pubmed.ncbi.nlm.nih.gov/31494138
46,30810671,no,https://pubmed.ncbi.nlm.nih.gov/30810671
47,30165237,maybe,https://pubmed.ncbi.nlm.nih.gov/30165237
48,31895030,no,https://pubmed.ncbi.nlm.nih.gov/31895030
49,33622099,no,https://pubmed.ncbi.nlm.nih.gov/33622099
50,31451466,no,https://pubmed.ncbi.nlm.nih.gov/31451466
