Index,PubID,Result,Links
1,32155645,no,https://pubmed.ncbi.nlm.nih.gov/32155645
2,31810384,no,https://pubmed.ncbi.nlm.nih.gov/31810384
3,31272578,no,https://pubmed.ncbi.nlm.nih.gov/31272578
4,30793842,no,https://pubmed.ncbi.nlm.nih.gov/30793842
5,30680646,no,https://pubmed.ncbi.nlm.nih.gov/30680646
6,32085587,no,https://pubmed.ncbi.nlm.nih.gov/32085587
7,30864508,no,https://pubmed.ncbi.nlm.nih.gov/30864508
8,33476530,no,https://pubmed.ncbi.nlm.nih.gov/33476530
9,34654968,no,https://pubmed.ncbi.nlm.nih.gov/34654968
10,30974443,yes,https://pubmed.ncbi.nlm.nih.gov/30974443
11,34506326,yes,https://pubmed.ncbi.nlm.nih.gov/34506326
12,36328610,no,https://pubmed.ncbi.nlm.nih.gov/36328610
13,31552207,no,https://pubmed.ncbi.nlm.nih.gov/31552207
14,30868956,no,https://pubmed.ncbi.nlm.nih.gov/30868956
15,32855507,no,https://pubmed.ncbi.nlm.nih.gov/32855507
16,33664467,maybe,https://pubmed.ncbi.nlm.nih.gov/33664467
17,35451633,no,https://pubmed.ncbi.nlm.nih.gov/35451633
18,33498880,no,https://pubmed.ncbi.nlm.nih.gov/33498880
19,30099108,no,https://pubmed.ncbi.nlm.nih.gov/30099108
20,36768793,no,https://pubmed.ncbi.nlm.nih.gov/36768793
21,34704805,no,https://pubmed.ncbi.nlm.nih.gov/34704805
22,34644520,no,https://pubmed.ncbi.nlm.nih.gov/34644520
23,30384985,yes,https://pubmed.ncbi.nlm.nih.gov/30384985
24,35929629,no,https://pubmed.ncbi.nlm.nih.gov/35929629
25,34283868,no,https://pubmed.ncbi.nlm.nih.gov/34283868
26,31838477,yes,https://pubmed.ncbi.nlm.nih.gov/31838477
27,37527001,no,https://pubmed.ncbi.nlm.nih.gov/37527001
28,34274152,no,https://pubmed.ncbi.nlm.nih.gov/34274152
29,36383399,no,https://pubmed.ncbi.nlm.nih.gov/36383399
32,29695206,no,https://pubmed.ncbi.nlm.nih.gov/29695206
33,35209998,no,https://pubmed.ncbi.nlm.nih.gov/35209998
34,30771811,no,https://pubmed.ncbi.nlm.nih.gov/30771811
35,30196017,yes,https://pubmed.ncbi.nlm.nih.gov/30196017
36,33958518,no,https://pubmed.ncbi.nlm.nih.gov/33958518
37,31126684,no,https://pubmed.ncbi.nlm.nih.gov/31126684
38,35125082,no,https://pubmed.ncbi.nlm.nih.gov/35125082
39,30143341,no,https://pubmed.ncbi.nlm.nih.gov/30143341
40,36653576,no,https://pubmed.ncbi.nlm.nih.gov/36653576
41,32008132,no,https://pubmed.ncbi.nlm.nih.gov/32008132
42,35229116,maybe,https://pubmed.ncbi.nlm.nih.gov/35229116
43,35210000,no,https://pubmed.ncbi.nlm.nih.gov/35210000
44,37396706,no,https://pubmed.ncbi.nlm.nih.gov/37396706
45,30082194,no,https://pubmed.ncbi.nlm.nih.gov/30082194
46,37452811,no,https://pubmed.ncbi.nlm.nih.gov/37452811
47,30145059,no,https://pubmed.ncbi.nlm.nih.gov/30145059
48,34024450,no,https://pubmed.ncbi.nlm.nih.gov/34024450
