ID,Summary
31815570,"Non-ST-segment elevation myocardial infarction (NSTEMI) is defined as elevated cardiac biomarkers of necrosis in the absence of persistent ST-segment elevation in the setting of anginal symptoms or other acute event. Following published guidelines for risk stratification and basing anti-anginal, anticoagulant, antiplatelet, other pharmacologic therapies, and overall management approach on that individualized patient risk assessment can be expected to result in better short- and long-term clinical outcomes, including near-term readmission and recurrent events."
32491818,"The innermost layer is termed the tunica intima, which is lined with endothelial cells that make contact with the circulating arterial blood. About 40% to 50% of patients presenting with ST-elevation myocardial infarction (STEMI) have multivessel coronary disease."
37288564,Aims: An observational nationwide all-comers prospective register study to analyse outcomes after coronary artery bypass grafting (CABG) or percutaneous coronary intervention (PCI) in unprotected left main coronary artery (LMCA) disease.
37352324,"Background: Despite the advances in the treatment of cardiovascular diseases, effective treatment remains to be established to improve the quality of life and prognosis of patients with chronic coronary syndromes. This study was aimed to evaluate the effectiveness and safety of the low-intensity pulsed ultrasound (LIPUS) therapy, which we have developed as a novel non-invasive angiogenic therapy through upregulation of endothelial nitric oxide synthase (eNOS)."
35360934,"In the evaluation and management of patients with stable chest pain/chronic coronary syndrome, cardiologists need to be able to weigh up the relative merits of managing these patients using either optimal therapy alone or optimal therapy plus revascularization. These decisions rely on an understanding of both the presence and the degree of coronary atheroma and myocardial ischemia, and the impact that these have on patients' symptoms and their prognosis."
32246444,"This review summarizes the current most prevalent approaches for coronary revascularization and discusses the evidence on the mechanisms, indications, techniques, and outcomes of these approaches. Multidisciplinary decision-making should analyze current evidence, considering the clinical condition of patients, and determine the safety and necessity for coronary revascularization with either PCI or CABG."
37487850,"The current guidelines for the management and treatment of acute coronary syndromes do not fully consider the role of age in guiding medical or invasive management. We investigated the characteristics, management strategies, and clinical outcomes of patients aged 80 years and older presenting with non-ST elevation myocardial infarction (NSTEMI)."
35048207,"Literature regarding recent trends, mortality outcomes of ST-elevation myocardial infarction (STEMI) in cardiac amyloidosis (CA) patients is limited. On multivariate logistic regression analysis, coronary interventions including PCI (OR 0.6, CI 0.4-1.1; p = 0.3) and CABG (OR 0.7, CI 0.3-1.8; p = 0.2) had no association with mortality among CA patients."
34671860,Purpose of review: We assessed the differences in the 2020 European Society of Cardiology (ESC) versus 2015 ESC and 2014 American College of Cardiology (ACC) guidelines on the management of non-ST-segment elevation acute coronary syndromes (NSTE-ACS).
32140370,"Background Management of elderly patients with Non-ST Elevation Myocardial Infarction (NSTEMI) continues to be a source of controversy due to underrepresentation in large-scale clinical trials and the increased risk of adverse outcomes after both invasive (Percutaneous coronary intervention and Coronary artery bypass grafting) and non-invasive therapies. Conclusion Despite numerous studies promoting the use of early invasive management for NSTEMI patients, the proportion of patients receiving invasive intervention gradually decreased from 2005-2009, more so in elderly population."
